,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,Penalty_Kicks_Made,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG.1,GA,SoTA,Saves,Save%,PK_Save%,CS,CS%,Sh,SoT,SoT%,G/Sh,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,xA,Tkl,Challenges_Tkl,TklW,Tkl%,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Season,Team,Competition
27,Tomás Alarcón,cl CHI,MF,23.0,5,2,268.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.1,0.01,,,,,,,,3.0,1.0,33.3,0.0,36.4,78.0,95.0,82.1,1688.0,582.0,0.1,3.0,1.0,4.0,50.0,3.0,5.0,2.0,0.0,3.0,1.0,75.0,2022-2023,Cadiz,La Liga
28,Blanco,,MF,22.0,4,3,248.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,1.0,1.0,100.0,0.0,,,,,,,,,,4.0,,4.0,0.0,,,,,,2022-2023,Cadiz,La Liga
29,Awer Mabil,au AUS,"MF,FW",26.0,6,2,241.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.09,,,,,,,,4.0,1.0,25.0,0.0,17.3,34.0,54.0,63.0,422.0,149.0,0.0,2.0,1.0,1.0,33.3,0.0,2.0,1.0,0.0,1.0,5.0,16.7,2022-2023,Cadiz,La Liga
30,Cala,es ESP,DF,32.0,3,1,137.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,,,,,,,,1.0,0.0,0.0,0.0,13.2,30.0,38.0,78.9,792.0,274.0,0.0,2.0,1.0,1.0,50.0,1.0,3.0,12.0,0.0,3.0,4.0,42.9,2022-2023,Cadiz,La Liga
31,Youba Diarra,ml MLI,MF,24.0,5,1,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,0.0,0.0,,,,40.0,49.0,81.6,782.0,184.0,0.2,3.0,1.0,0.0,20.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,2022-2023,Cadiz,La Liga
32,Mamady Diarra,ml MLI,"MF,DF",22.0,3,1,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,,,,,,,,3.0,0.0,0.0,0.0,16.5,8.0,9.0,88.9,103.0,26.0,0.0,2.0,1.0,1.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,,2022-2023,Cadiz,La Liga
33,Lautaro Spatz,ar ARG,DF,20.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,2.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,2022-2023,Cadiz,La Liga
34,José Antonio,es ESP,"MF,DF",18.0,2,0,46.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,8.0,10.0,80.0,98.0,50.0,0.0,2.0,0.0,1.0,,0.0,2.0,0.0,0.0,0.0,0.0,,2022-2023,Cadiz,La Liga
35,Alberto Perea,es ESP,MF,31.0,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,10.0,12.0,83.3,114.0,30.0,0.0,2.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2022-2023,Cadiz,La Liga
36,Álvaro Giménez,es ESP,FW,31.0,2,0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,,2.0,2.0,100.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022-2023,Cadiz,La Liga
37,Carlos García,es ESP,DF,22.0,1,0,25.0,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,,,,,,,0.0,0.0,,,,20.0,24.0,83.3,497.0,122.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,1.0,0.0,100.0,2022-2023,Cadiz,La Liga
38,Francisco Mwepu,zm ZAM,FW,22.0,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,4.0,4.0,100.0,60.0,6.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,2022-2023,Cadiz,La Liga
39,Nando Almodóvar,es ESP,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Cadiz,La Liga
40,Karl Etta,cm CMR,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Cadiz,La Liga
41,Kikín,es ESP,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Cadiz,La Liga
42,Curro Muñoz,es ESP,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Cadiz,La Liga
43,Victor Wehbi,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Cadiz,La Liga
44,Álvaro Bastida,es ESP,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Cadiz,La Liga
45,Moussa Diakité,ml MLI,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Cadiz,La Liga
0,David Soria,es ESP,GK,29.0,39,39,3510.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.0,45.0,167.0,120.0,75.4,50.0,14.0,35.9,0.0,0.0,,,,610.0,1136.0,53.7,28998.0,25913.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,20.0,4.0,4.0,0.0,100.0,2022-2023,Getafe,La Liga
1,Enes Ünal,tr TUR,FW,25.0,38,38,3214.0,35.7,15.0,5.0,20.0,10.0,5.0,6.0,6.0,0.0,11.7,7.1,3.5,0.21,,,,,,,,88.0,33.0,37.5,0.11,18.8,446.0,750.0,59.5,5529.0,1253.0,1.9,26.0,7.0,18.0,28.0,7.0,32.0,35.0,0.0,156.0,164.0,48.8,2022-2023,Getafe,La Liga
2,Djené,tg TOG,DF,30.0,36,36,3114.0,34.6,0.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.6,0.6,0.7,0.02,,,,,,,,10.0,1.0,10.0,0.0,15.3,884.0,1154.0,76.6,16135.0,6389.0,1.4,41.0,22.0,30.0,57.9,46.0,83.0,81.0,1.0,53.0,30.0,63.9,2022-2023,Getafe,La Liga
3,Domingos Duarte,pt POR,DF,27.0,34,33,2957.0,32.9,0.0,2.0,2.0,0.0,0.0,0.0,12.0,1.0,1.3,1.3,0.8,0.04,,,,,,,,19.0,5.0,26.3,0.0,11.0,742.0,963.0,77.1,15659.0,6506.0,0.1,26.0,19.0,20.0,73.1,40.0,65.0,145.0,0.0,47.0,30.0,61.0,2022-2023,Getafe,La Liga
4,Borja Mayoral,es ESP,FW,25.0,38,33,2881.0,32.0,9.0,2.0,11.0,9.0,0.0,2.0,4.0,0.0,7.9,6.3,2.7,0.2,,,,,,,,57.0,23.0,40.4,0.16,14.6,582.0,775.0,75.1,8629.0,1623.0,3.4,9.0,5.0,4.0,16.1,3.0,12.0,10.0,0.0,36.0,84.0,30.0,2022-2023,Getafe,La Liga
5,Iglesias,es ESP,"DF,MF",24.0,35,23,2373.0,26.4,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,0.9,0.9,1.0,0.04,,,,,,,,23.0,8.0,34.8,0.04,20.1,557.0,951.0,58.6,10128.0,4524.0,1.4,61.0,33.0,40.0,50.8,23.0,82.0,91.0,1.0,15.0,19.0,44.1,2022-2023,Getafe,La Liga
6,Carles Aleñá,es ESP,"MF,FW",24.0,38,28,2325.0,25.8,2.0,2.0,4.0,2.0,0.0,0.0,14.0,1.0,2.3,2.3,1.6,0.1,,,,,,,,37.0,12.0,32.4,0.05,22.3,607.0,809.0,75.0,10256.0,2596.0,1.8,18.0,5.0,16.0,14.7,4.0,22.0,18.0,0.0,15.0,38.0,28.3,2022-2023,Getafe,La Liga
7,Omar Alderete,py PAR,DF,25.0,28,25,2268.0,25.2,1.0,1.0,2.0,1.0,0.0,0.0,10.0,0.0,0.6,0.6,0.8,0.03,,,,,,,,18.0,8.0,44.4,0.06,17.6,509.0,877.0,58.0,11252.0,5744.0,1.0,35.0,28.0,23.0,70.0,29.0,61.0,85.0,0.0,61.0,31.0,66.3,2022-2023,Getafe,La Liga
8,Luis Milla,es ESP,MF,27.0,30,25,2156.0,24.0,0.0,5.0,5.0,0.0,0.0,0.0,6.0,1.0,0.3,0.3,1.3,0.01,,,,,,,,9.0,2.0,22.2,0.0,27.7,756.0,974.0,77.6,13767.0,4551.0,1.6,48.0,19.0,31.0,43.2,39.0,80.0,25.0,1.0,17.0,19.0,47.2,2022-2023,Getafe,La Liga
9,Nemanja Maksimović,rs SRB,MF,27.0,29,26,2053.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.8,1.8,0.6,0.08,,,,,,,,18.0,7.0,38.9,0.0,14.2,439.0,563.0,78.0,6546.0,1380.0,0.8,41.0,19.0,30.0,59.4,34.0,75.0,27.0,0.0,45.0,30.0,60.0,2022-2023,Getafe,La Liga
10,Portu,es ESP,"MF,DF",30.0,37,20,2038.0,22.6,0.0,4.0,4.0,0.0,0.0,0.0,7.0,1.0,1.7,1.7,1.9,0.09,,,,,,,,17.0,7.0,41.2,0.0,18.1,493.0,731.0,67.4,7469.0,2863.0,2.6,28.0,18.0,23.0,42.9,18.0,45.0,20.0,1.0,20.0,34.0,37.0,2022-2023,Getafe,La Liga
11,Damián Suárez,uy URU,"DF,MF",34.0,28,26,1946.0,21.6,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,1.1,1.1,1.8,0.05,,,,,,,,6.0,1.0,16.7,0.17,19.0,649.0,962.0,67.5,11863.0,5603.0,1.7,49.0,26.0,33.0,54.2,15.0,64.0,36.0,0.0,14.0,16.0,46.7,2022-2023,Getafe,La Liga
12,Stefan Mitrović,rs SRB,DF,32.0,22,18,1680.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.0,0.01,,,,,,,,1.0,0.0,0.0,0.0,11.7,403.0,512.0,78.7,8685.0,3574.0,0.1,14.0,7.0,6.0,63.6,17.0,31.0,90.0,2.0,38.0,16.0,70.4,2022-2023,Getafe,La Liga
13,Gastón Álvarez,uy URU,DF,22.0,25,17,1620.0,18.0,2.0,0.0,2.0,2.0,0.0,0.0,7.0,1.0,0.5,0.5,0.2,0.03,,,,,,,,5.0,2.0,40.0,0.4,16.9,350.0,579.0,60.4,5840.0,3078.0,0.4,38.0,23.0,34.0,54.8,15.0,53.0,35.0,0.0,31.0,31.0,50.0,2022-2023,Getafe,La Liga
14,Munir El Haddadi,ma MAR,"MF,FW",26.0,31,13,1356.0,15.1,7.0,1.0,8.0,7.0,0.0,0.0,4.0,0.0,2.7,2.7,1.2,0.21,,,,,,,,43.0,14.0,32.6,0.16,18.1,270.0,433.0,62.4,4236.0,1343.0,1.7,12.0,2.0,12.0,20.0,12.0,21.0,7.0,0.0,28.0,28.0,50.0,2022-2023,Getafe,La Liga
15,Ángel Algobia,es ESP,MF,23.0,29,13,1320.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.6,0.02,,,,,,,,8.0,1.0,12.5,0.0,24.9,420.0,521.0,80.6,7479.0,1575.0,0.3,27.0,22.0,14.0,45.8,5.0,30.0,11.0,0.0,7.0,21.0,25.0,2022-2023,Getafe,La Liga
16,Mauro Arambarri,uy URU,MF,26.0,13,13,992.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.2,0.2,1.5,0.02,,,,,,,,8.0,0.0,0.0,0.0,28.6,326.0,421.0,77.4,6549.0,2050.0,1.6,14.0,3.0,6.0,17.6,14.0,28.0,19.0,0.0,15.0,12.0,55.6,2022-2023,Getafe,La Liga
17,Juanmi Latasa,es ESP,FW,21.0,21,3,600.0,6.7,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.1,1.1,0.6,0.22,,,,,,,,21.0,6.0,28.6,0.1,16.1,80.0,164.0,48.8,1141.0,351.0,0.6,5.0,1.0,5.0,100.0,1.0,6.0,8.0,0.0,68.0,54.0,55.7,2022-2023,Getafe,La Liga
18,Fabrizio Angileri,ar ARG,DF,28.0,15,7,585.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.0,0.02,,,,,,,,3.0,0.0,0.0,0.0,23.6,153.0,260.0,58.8,2800.0,936.0,0.1,12.0,10.0,9.0,58.8,7.0,19.0,10.0,0.0,17.0,10.0,63.0,2022-2023,Getafe,La Liga
19,Jaime Mata,es ESP,"FW,MF",33.0,20,5,475.0,5.3,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,1.9,1.9,1.3,0.4,,,,,,,,14.0,5.0,35.7,0.07,12.0,68.0,122.0,55.7,1040.0,301.0,0.7,13.0,7.0,10.0,31.8,3.0,16.0,6.0,0.0,10.0,15.0,40.0,2022-2023,Getafe,La Liga
20,Gonzalo Villar,es ESP,MF,24.0,16,3,457.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.3,0.02,,,,,,,,3.0,1.0,33.3,0.0,19.7,205.0,258.0,79.5,3259.0,927.0,0.4,10.0,6.0,5.0,42.9,6.0,16.0,5.0,0.0,7.0,7.0,50.0,2022-2023,Getafe,La Liga
21,Jaime Seoane,es ESP,"MF,FW",25.0,19,3,422.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.02,,,,,,,,3.0,1.0,33.3,0.0,21.7,87.0,112.0,77.7,1488.0,456.0,0.3,10.0,2.0,5.0,25.0,1.0,11.0,2.0,0.0,2.0,5.0,28.6,2022-2023,Getafe,La Liga
22,Jordan Amavi,fr FRA,DF,28.0,6,2,245.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,51.0,96.0,53.1,779.0,372.0,0.0,3.0,1.0,3.0,33.3,5.0,7.0,7.0,0.0,8.0,3.0,72.7,2022-2023,Getafe,La Liga
23,Kiko Casilla,es ESP,GK,35.0,2,2,210.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.0,10.0,5.0,50.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,2022-2023,Getafe,La Liga
24,Moises Parra Gutierrez,es ESP,FW,20.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,3.0,3.0,100.0,29.0,17.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,2022-2023,Getafe,La Liga
25,Alejandro Revuelta Montero,es ESP,DF,22.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,2022-2023,Getafe,La Liga
26,John Joe,ie IRL,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Getafe,La Liga
27,Diego Conde,es ESP,GK,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Getafe,La Liga
28,Vicente Bellmunt,es ESP,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Getafe,La Liga
29,Emmanuel Amankwaa Akurugu,gh GHA,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Getafe,La Liga
30,Alex Rodríguez,es ESP,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Getafe,La Liga
31,Santiago García,,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Getafe,La Liga
32,Pablo Ramírez,es ESP,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Getafe,La Liga
33,Gorka Rivera Alonso,es ESP,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Getafe,La Liga
0,Giorgi Mamardashvili,ge GEO,GK,21.0,42,42,3796.0,42.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,49.0,155.0,110.0,71.0,0.0,9.0,22.0,0.0,0.0,,,,697.0,1086.0,64.2,20406.0,15742.0,0.0,0.0,0.0,0.0,,1.0,1.0,11.0,4.0,8.0,1.0,88.9,2022-2023,Valencia,La Liga
1,Samuel Lino,br BRA,"FW,MF",22.0,41,36,3148.0,35.0,8.0,2.0,10.0,8.0,0.0,0.0,4.0,0.0,7.8,7.7,2.1,0.24,,,,,,,,102.0,37.0,36.3,0.08,17.9,878.0,1163.0,75.5,12024.0,2590.0,3.7,66.0,26.0,45.0,36.1,22.0,84.0,16.0,0.0,17.0,41.0,29.3,2022-2023,Valencia,La Liga
2,José Luis Gayà,es ESP,DF,27.0,34,34,3009.0,33.4,1.0,3.0,4.0,1.0,0.0,1.0,4.0,0.0,1.9,1.1,5.5,0.04,,,,,,,,22.0,8.0,36.4,0.05,23.8,1284.0,1734.0,74.0,21391.0,7892.0,5.6,80.0,43.0,51.0,58.1,29.0,103.0,48.0,0.0,24.0,21.0,53.3,2022-2023,Valencia,La Liga
3,Domingos André Ribeiro Almeida,pt POR,MF,22.0,38,31,2774.0,30.8,2.0,5.0,7.0,2.0,0.0,0.0,4.0,0.0,1.4,1.4,3.4,0.05,,,,,,,,26.0,9.0,34.6,0.08,22.7,1110.0,1402.0,79.2,18396.0,6030.0,4.0,66.0,26.0,43.0,45.6,23.0,86.0,16.0,1.0,14.0,29.0,32.6,2022-2023,Valencia,La Liga
4,Mouctar Diakhaby,gn GUI,DF,25.0,30,29,2491.0,27.7,3.0,0.0,3.0,3.0,0.0,0.0,8.0,1.0,2.7,2.7,0.3,0.1,,,,,,,,21.0,7.0,33.3,0.14,10.9,971.0,1185.0,81.9,20225.0,7159.0,0.4,30.0,13.0,17.0,65.0,20.0,50.0,111.0,2.0,48.0,40.0,54.5,2022-2023,Valencia,La Liga
5,Yunus Musah,us USA,MF,19.0,37,29,2347.0,26.1,0.0,2.0,2.0,0.0,0.0,0.0,11.0,1.0,1.8,1.8,1.8,0.08,,,,,,,,22.0,3.0,13.6,0.0,18.4,604.0,771.0,78.3,10218.0,2277.0,1.8,48.0,20.0,37.0,66.7,14.0,59.0,16.0,2.0,28.0,36.0,43.8,2022-2023,Valencia,La Liga
6,Thierry Correia,pt POR,DF,23.0,28,25,2129.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,1.1,0.01,,,,,,,,6.0,0.0,0.0,0.0,19.1,1047.0,1363.0,76.8,17275.0,6276.0,2.1,71.0,31.0,54.0,57.4,27.0,95.0,54.0,2.0,24.0,20.0,54.5,2022-2023,Valencia,La Liga
7,Dimitri Foulquier,fr FRA,DF,29.0,33,19,1944.0,21.6,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,1.7,0.01,,,,,,,,4.0,0.0,0.0,0.0,13.3,663.0,932.0,71.1,11039.0,4516.0,2.0,31.0,20.0,23.0,71.4,15.0,45.0,40.0,0.0,18.0,19.0,48.6,2022-2023,Valencia,La Liga
8,Eray Cömert,ch SUI,DF,24.0,25,21,1882.0,20.9,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.5,0.5,0.1,0.03,,,,,,,,12.0,6.0,50.0,0.08,18.2,815.0,945.0,86.2,17301.0,5980.0,0.2,35.0,17.0,26.0,51.5,36.0,64.0,76.0,1.0,44.0,31.0,58.7,2022-2023,Valencia,La Liga
9,Hugo Guillamón,,"DF,MF",22.0,29,21,1805.0,20.1,1.0,4.0,5.0,0.0,1.0,1.0,5.0,0.0,,,,,,,,,,,,4.0,2.0,50.0,0.0,,,,,,,,,,15.0,,20.0,0.0,,,,,,2022-2023,Valencia,La Liga
10,Cenk Özkacar,tr TUR,DF,21.0,21,17,1710.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.2,0.05,,,,,,,,12.0,2.0,16.7,0.0,12.8,646.0,769.0,84.0,12014.0,4500.0,0.3,27.0,14.0,21.0,73.7,24.0,39.0,47.0,4.0,49.0,34.0,59.0,2022-2023,Valencia,La Liga
11,Gabriel Paulista,br BRA,DF,31.0,23,20,1684.0,18.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.7,0.7,0.3,0.04,,,,,,,,14.0,2.0,14.3,0.07,17.4,645.0,769.0,83.9,12734.0,5198.0,0.4,17.0,13.0,11.0,68.4,36.0,49.0,79.0,2.0,42.0,30.0,58.3,2022-2023,Valencia,La Liga
12,Edinson Cavani,uy URU,FW,35.0,28,23,1682.0,18.7,7.0,2.0,9.0,5.0,2.0,3.0,7.0,0.0,6.0,3.6,1.7,0.22,,,,,,,,39.0,12.0,30.8,0.13,14.7,263.0,354.0,74.3,4029.0,556.0,1.1,7.0,3.0,5.0,20.0,3.0,9.0,11.0,0.0,20.0,28.0,41.7,2022-2023,Valencia,La Liga
13,Justin Kluivert,nl NED,"FW,MF",23.0,29,18,1669.0,18.5,8.0,1.0,9.0,7.0,1.0,1.0,5.0,0.0,6.6,5.9,2.4,0.36,,,,,,,,47.0,17.0,36.2,0.15,18.1,276.0,399.0,69.2,4236.0,977.0,2.1,17.0,6.0,16.0,50.0,8.0,24.0,4.0,0.0,8.0,22.0,26.7,2022-2023,Valencia,La Liga
14,Hugo Duro,es ESP,FW,22.0,34,13,1590.0,17.7,2.0,2.0,4.0,2.0,0.0,1.0,5.0,0.0,4.4,3.6,1.1,0.23,,,,,,,,38.0,11.0,28.9,0.05,11.9,203.0,277.0,73.3,2602.0,327.0,0.5,15.0,7.0,13.0,41.2,2.0,17.0,7.0,1.0,32.0,61.0,34.4,2022-2023,Valencia,La Liga
15,Samu Castillejo,es ESP,"FW,MF",27.0,26,18,1418.0,15.8,4.0,0.0,4.0,4.0,0.0,0.0,7.0,0.0,2.9,2.9,3.0,0.19,,,,,,,,37.0,10.0,27.0,0.11,18.5,474.0,622.0,76.2,7687.0,2158.0,2.7,21.0,8.0,13.0,20.0,11.0,30.0,2.0,0.0,7.0,19.0,26.9,2022-2023,Valencia,La Liga
16,Nicolás González,es ESP,MF,20.0,26,18,1405.0,15.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.5,1.5,1.3,0.1,,,,,,,,14.0,3.0,21.4,0.07,15.2,676.0,778.0,86.9,10855.0,3185.0,1.4,27.0,9.0,15.0,36.0,19.0,46.0,16.0,0.0,27.0,15.0,64.3,2022-2023,Valencia,La Liga
17,Ilaix Moriba,gn GUI,MF,19.0,28,12,1220.0,13.6,1.0,2.0,3.0,1.0,0.0,0.0,7.0,2.0,1.2,1.2,1.0,0.11,,,,,,,,25.0,7.0,28.0,0.04,22.5,403.0,501.0,80.4,6210.0,1890.0,1.1,35.0,14.0,20.0,58.3,6.0,39.0,12.0,0.0,25.0,26.0,49.0,2022-2023,Valencia,La Liga
18,Toni Lato,es ESP,"DF,MF",24.0,27,12,1154.0,12.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.9,0.08,,,,,,,,10.0,1.0,10.0,0.1,17.3,390.0,490.0,79.6,6140.0,2040.0,1.0,23.0,9.0,20.0,42.9,12.0,29.0,14.0,0.0,4.0,19.0,17.4,2022-2023,Valencia,La Liga
19,Javier Guerra,es ESP,MF,19.0,10,6,605.0,6.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,1.1,0.13,,,,,,,,15.0,6.0,40.0,0.07,20.8,188.0,239.0,78.7,2919.0,763.0,1.7,16.0,9.0,13.0,45.0,11.0,27.0,9.0,0.0,6.0,8.0,42.9,2022-2023,Valencia,La Liga
20,Marcos André,br BRA,"FW,MF",25.0,19,4,553.0,6.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.5,1.3,0.4,0.27,,,,,,,,17.0,2.0,11.8,0.06,14.6,43.0,64.0,67.2,631.0,160.0,0.2,4.0,1.0,1.0,50.0,1.0,4.0,0.0,0.0,10.0,15.0,40.0,2022-2023,Valencia,La Liga
21,Diego López,es ESP,"FW,MF",20.0,10,5,447.0,5.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,3.5,3.5,1.1,0.71,,,,,,,,12.0,8.0,66.7,0.25,10.5,101.0,151.0,66.9,1553.0,496.0,1.0,2.0,2.0,2.0,13.3,3.0,5.0,5.0,0.0,7.0,8.0,46.7,2022-2023,Valencia,La Liga
22,Jesus Vazquez,es ESP,"DF,MF",19.0,12,4,416.0,4.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.3,0.05,,,,,,,,6.0,1.0,16.7,0.0,21.0,142.0,171.0,83.0,1882.0,677.0,0.5,13.0,6.0,9.0,54.5,2.0,14.0,8.0,0.0,2.0,4.0,33.3,2022-2023,Valencia,La Liga
23,Francisco Perez,es ESP,"FW,MF",19.0,11,0,252.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.01,,,,,,,,2.0,1.0,50.0,0.0,25.0,59.0,77.0,76.6,832.0,197.0,0.1,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2022-2023,Valencia,La Liga
24,Carlos Soler,es ESP,MF,25.0,3,3,242.0,2.7,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9,0.2,0.2,0.06,,,,,,,,4.0,1.0,25.0,0.0,30.0,92.0,123.0,74.8,1388.0,378.0,0.2,2.0,2.0,0.0,66.7,0.0,2.0,2.0,0.0,1.0,1.0,50.0,2022-2023,Valencia,La Liga
25,Cristhian Mosquera,co COL,DF,18.0,4,2,235.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.12,,,,,,,,2.0,0.0,0.0,0.0,9.3,53.0,65.0,81.5,828.0,314.0,0.0,4.0,4.0,3.0,80.0,1.0,5.0,5.0,0.0,3.0,2.0,60.0,2022-2023,Valencia,La Liga
