,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,Penalty_Kicks_Made,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG.1,GA,SoTA,Saves,Save%,PK_Save%,CS,CS%,Sh,SoT,SoT%,G/Sh,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,xA,Tkl,Challenges_Tkl,TklW,Tkl%,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Season,Team,Competition
17,Karol Linetty,pl POL,"MF,FW",26.0,16,11,896.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,1.5,0.07,,,,,,,,13.0,2.0,15.4,0.0,19.6,218.0,279.0,78.1,3045.0,760.0,0.9,14.0,6.0,8.0,33.3,3.0,17.0,2.0,0.0,9.0,17.0,34.6,2021-2022,Torino,Serie A
18,Etrit Berisha,al ALB,GK,32.0,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,41.0,32.0,85.4,33.3,4.0,40.0,0.0,0.0,,,,176.0,319.0,55.2,5860.0,4579.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,,2021-2022,Torino,Serie A
19,Samuele Ricci,it ITA,MF,19.0,12,9,722.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.2,0.05,,,,,,,,4.0,1.0,25.0,0.0,16.2,367.0,395.0,92.9,6506.0,1517.0,0.2,8.0,2.0,4.0,40.0,14.0,22.0,9.0,0.0,1.0,5.0,16.7,2021-2022,Torino,Serie A
20,Armando Izzo,it ITA,DF,29.0,11,6,526.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.6,0.6,0.0,0.11,,,,,,,,5.0,3.0,60.0,0.0,8.7,240.0,307.0,78.2,4507.0,1288.0,0.1,16.0,9.0,9.0,81.8,17.0,33.0,21.0,0.0,15.0,14.0,51.7,2021-2022,Torino,Serie A
21,Cristian Ansaldi,ar ARG,DF,34.0,19,5,691.0,7.7,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,2.1,0.04,,,,,,,,7.0,1.0,14.3,0.0,18.4,285.0,407.0,70.0,5390.0,2749.0,2.1,20.0,10.0,9.0,76.9,6.0,26.0,10.0,0.0,3.0,3.0,50.0,2021-2022,Torino,Serie A
22,Pietro Pellegri,it ITA,FW,20.0,9,1,216.0,2.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.16,,,,,,,,5.0,2.0,40.0,0.2,15.7,26.0,42.0,61.9,342.0,38.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,9.0,17.0,34.6,2021-2022,Torino,Serie A
23,Tomás Rincón,ve VEN,MF,33.0,7,1,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,73.0,89.0,82.0,1330.0,244.0,0.0,2.0,0.0,2.0,0.0,2.0,4.0,4.0,0.0,3.0,5.0,37.5,2021-2022,Torino,Serie A
24,Demba Seck,sn SEN,"MF,FW",20.0,6,1,146.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.39,,,,,,,,4.0,3.0,75.0,0.0,18.4,34.0,43.0,79.1,457.0,57.0,0.1,2.0,0.0,1.0,,0.0,2.0,0.0,0.0,1.0,3.0,25.0,2021-2022,Torino,Serie A
25,Luca Gemello,it ITA,GK,21.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,,1.0,100.0,0.0,0.0,,,,14.0,35.0,40.0,495.0,422.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021-2022,Torino,Serie A
26,Daniele Baselli,it ITA,"MF,FW",29.0,6,0,150.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.46,,,,,,,,1.0,0.0,0.0,0.0,5.4,64.0,89.0,71.9,1060.0,329.0,0.1,3.0,2.0,3.0,33.3,1.0,4.0,2.0,0.0,2.0,6.0,25.0,2021-2022,Torino,Serie A
27,Simone Zaza,it ITA,"FW,DF",30.0,10,0,129.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.71,,,,,,,,8.0,3.0,37.5,0.0,12.2,31.0,42.0,73.8,448.0,77.0,0.1,2.0,1.0,2.0,100.0,0.0,2.0,3.0,0.0,10.0,8.0,55.6,2021-2022,Torino,Serie A
28,Ben Lhassine Kone,ci CIV,MF,21.0,1,0,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,,,,,,,0.0,0.0,,,,29.0,37.0,78.4,571.0,121.0,0.0,3.0,1.0,3.0,50.0,1.0,4.0,1.0,0.0,1.0,0.0,100.0,2021-2022,Torino,Serie A
29,Magnus Warming,dk DEN,"MF,FW",21.0,4,0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,11.0,22.0,50.0,144.0,4.0,0.0,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,2.0,33.3,2021-2022,Torino,Serie A
30,Simone Verdi,it ITA,"MF,FW",29.0,3,0,46.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.44,,,,,,,,2.0,1.0,50.0,0.5,22.3,9.0,16.0,56.3,139.0,40.0,0.1,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2021-2022,Torino,Serie A
31,Samuele Angori,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Torino,Serie A
32,Andrei Anton,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Torino,Serie A
33,Simone Edera,it ITA,MF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Torino,Serie A
34,Mohamed Fares,dz ALG,"DF,FW",25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Torino,Serie A
35,Matt Garbett,nz NZL,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Torino,Serie A
36,Alberto Milan,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Torino,Serie A
37,Nicola Rauti,it ITA,FW,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Torino,Serie A
38,Jacopo Segre,it ITA,MF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Torino,Serie A
39,Denis Stojković,rs SRB,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Torino,Serie A
0,Andrea Consigli,it ITA,GK,34.0,37,37,3322.0,36.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,63.0,171.0,108.0,67.8,11.1,3.0,8.1,0.0,0.0,,,,1161.0,1469.0,79.0,29559.0,19668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,7.0,1.0,87.5,2021-2022,Sassuolo,Serie A
1,Gian Marco Ferrari,it ITA,DF,29.0,36,35,3124.0,34.7,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.8,1.8,0.5,0.05,,,,,,,,25.0,10.0,40.0,0.04,12.0,2028.0,2259.0,89.8,37880.0,14982.0,0.6,16.0,10.0,11.0,43.5,43.0,59.0,114.0,2.0,79.0,43.0,64.8,2021-2022,Sassuolo,Serie A
2,Davide Frattesi,it ITA,MF,21.0,36,35,2854.0,31.7,4.0,3.0,7.0,4.0,0.0,0.0,6.0,0.0,5.9,5.9,3.6,0.19,,,,,,,,67.0,20.0,29.9,0.06,17.3,1035.0,1249.0,82.9,15946.0,3992.0,2.1,46.0,26.0,16.0,50.0,29.0,75.0,62.0,1.0,26.0,40.0,39.4,2021-2022,Sassuolo,Serie A
3,Maxime Lopez,fr FRA,MF,23.0,35,33,2938.0,32.6,2.0,1.0,3.0,2.0,0.0,0.0,14.0,0.0,1.5,1.5,2.4,0.05,,,,,,,,16.0,6.0,37.5,0.13,22.6,2357.0,2599.0,90.7,36504.0,12683.0,2.0,69.0,35.0,36.0,40.2,42.0,111.0,38.0,1.0,7.0,6.0,53.8,2021-2022,Sassuolo,Serie A
4,Domenico Berardi,it ITA,FW,26.0,33,33,2819.0,31.3,15.0,14.0,29.0,9.0,6.0,6.0,9.0,0.0,11.3,6.5,8.7,0.21,,,,,,,,104.0,40.0,38.5,0.09,21.6,996.0,1402.0,71.0,18710.0,5463.0,7.6,32.0,15.0,19.0,26.3,31.0,63.0,23.0,0.0,18.0,18.0,50.0,2021-2022,Sassuolo,Serie A
5,Giacomo Raspadori,it ITA,"MF,FW",21.0,36,32,2740.0,30.4,10.0,4.0,14.0,10.0,0.0,0.0,9.0,1.0,7.2,7.2,3.7,0.24,,,,,,,,71.0,25.0,35.2,0.14,17.9,814.0,1045.0,77.9,12449.0,2236.0,3.7,29.0,11.0,18.0,28.9,9.0,38.0,11.0,0.0,9.0,18.0,33.3,2021-2022,Sassuolo,Serie A
6,Vlad Chiricheș,ro ROU,DF,31.0,29,27,2300.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.0,0.02,,,,,,,,9.0,2.0,22.2,0.0,16.0,1224.0,1342.0,91.2,22910.0,7639.0,0.3,28.0,10.0,15.0,47.6,41.0,69.0,71.0,4.0,34.0,53.0,39.1,2021-2022,Sassuolo,Serie A
7,Gianluca Scamacca,it ITA,FW,22.0,36,25,2146.0,23.8,16.0,0.0,16.0,15.0,1.0,1.0,7.0,0.0,11.0,10.2,1.9,0.43,,,,,,,,78.0,36.0,46.2,0.19,17.4,399.0,550.0,72.5,5604.0,916.0,1.0,19.0,5.0,14.0,23.8,5.0,24.0,22.0,1.0,51.0,39.0,56.7,2021-2022,Sassuolo,Serie A
8,Mert Müldür,tr TUR,DF,22.0,31,24,2046.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.5,0.5,1.1,0.02,,,,,,,,9.0,4.0,44.4,0.0,22.2,957.0,1203.0,79.6,14816.0,6196.0,1.7,52.0,27.0,35.0,55.1,24.0,76.0,44.0,1.0,9.0,20.0,31.0,2021-2022,Sassuolo,Serie A
9,Giorgos Kyriakopoulos,gr GRE,"DF,FW",25.0,29,22,1975.0,21.9,0.0,5.0,5.0,0.0,0.0,0.0,6.0,1.0,1.1,1.1,4.5,0.05,,,,,,,,30.0,10.0,33.3,0.0,23.2,1045.0,1282.0,81.5,16080.0,6013.0,2.7,30.0,19.0,14.0,50.0,11.0,41.0,52.0,0.0,17.0,19.0,47.2,2021-2022,Sassuolo,Serie A
10,Hamed Junior Traorè,ci CIV,"FW,MF",21.0,31,21,1775.0,19.7,7.0,2.0,9.0,7.0,0.0,0.0,3.0,0.0,5.7,5.7,3.5,0.29,,,,,,,,51.0,22.0,43.1,0.14,16.4,646.0,832.0,77.6,10203.0,3121.0,3.2,32.0,10.0,18.0,21.7,12.0,44.0,6.0,1.0,4.0,10.0,28.6,2021-2022,Sassuolo,Serie A
11,Rogério,br BRA,DF,23.0,23,19,1729.0,19.2,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,1.9,0.02,,,,,,,,14.0,4.0,28.6,0.0,23.4,921.0,1131.0,81.4,14979.0,4524.0,1.8,21.0,15.0,13.0,68.2,18.0,39.0,42.0,1.0,10.0,15.0,40.0,2021-2022,Sassuolo,Serie A
12,Jeremy Toljan,de GER,DF,26.0,20,15,1399.0,15.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,1.3,0.0,,,,,,,,3.0,1.0,33.3,0.0,22.4,741.0,845.0,87.7,11260.0,3376.0,1.2,18.0,13.0,10.0,65.0,12.0,30.0,41.0,0.0,9.0,13.0,40.9,2021-2022,Sassuolo,Serie A
13,Kaan Ayhan,tr TUR,DF,26.0,23,14,1354.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.3,0.3,0.0,0.02,,,,,,,,5.0,1.0,20.0,0.2,16.9,790.0,871.0,90.7,15101.0,6145.0,0.3,20.0,7.0,12.0,46.7,13.0,33.0,57.0,0.0,24.0,34.0,41.4,2021-2022,Sassuolo,Serie A
14,Grégoire Defrel,mq MTQ,FW,30.0,38,11,1362.0,15.1,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,4.0,4.0,1.6,0.26,,,,,,,,27.0,10.0,37.0,0.07,13.8,330.0,386.0,85.5,4015.0,629.0,1.2,15.0,6.0,9.0,37.5,4.0,19.0,11.0,0.0,9.0,36.0,20.0,2021-2022,Sassuolo,Serie A
15,Matheus Henrique,br BRA,MF,23.0,25,10,1078.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.8,0.03,,,,,,,,8.0,0.0,0.0,0.0,30.9,545.0,606.0,89.9,8330.0,2228.0,0.9,10.0,6.0,3.0,25.0,7.0,17.0,12.0,1.0,4.0,7.0,36.4,2021-2022,Sassuolo,Serie A
16,Filip Đuričić,rs SRB,"MF,FW",29.0,12,9,671.0,7.5,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.6,0.27,,,,,,,,17.0,6.0,35.3,0.12,17.8,179.0,224.0,79.9,2580.0,765.0,1.8,13.0,5.0,10.0,38.5,4.0,17.0,1.0,0.0,3.0,5.0,37.5,2021-2022,Sassuolo,Serie A
17,Jeremie Boga,ci CIV,"FW,MF",24.0,12,8,670.0,7.4,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.13,,,,,,,,15.0,5.0,33.3,0.0,20.2,216.0,266.0,81.2,2738.0,478.0,0.7,7.0,2.0,4.0,66.7,2.0,9.0,1.0,1.0,2.0,5.0,28.6,2021-2022,Sassuolo,Serie A
18,Abdou Harroui,nl NED,MF,23.0,22,3,452.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.2,0.1,,,,,,,,13.0,2.0,15.4,0.0,21.6,252.0,292.0,86.3,4112.0,836.0,0.1,11.0,8.0,4.0,72.7,4.0,15.0,5.0,0.0,6.0,9.0,40.0,2021-2022,Sassuolo,Serie A
19,Francesco Magnanelli,it ITA,MF,36.0,12,2,271.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02,,,,,,,,2.0,0.0,0.0,0.0,28.9,228.0,255.0,89.4,3913.0,1045.0,0.1,5.0,1.0,4.0,11.1,1.0,6.0,3.0,0.0,3.0,3.0,50.0,2021-2022,Sassuolo,Serie A
20,Francesco Caputo,it ITA,FW,33.0,2,2,156.0,1.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,0.4,0.52,,,,,,,,4.0,0.0,0.0,0.0,12.3,28.0,36.0,77.8,328.0,29.0,0.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,66.7,2021-2022,Sassuolo,Serie A
21,Gianluca Pegolo,it ITA,GK,40.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,40.0,,0.0,0.0,0.0,0.0,,,,28.0,34.0,82.4,631.0,426.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,2021-2022,Sassuolo,Serie A
22,Ruan,br BRA,DF,22.0,10,0,214.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,,,,,,,,0.0,0.0,,,,84.0,110.0,76.4,1194.0,609.0,0.0,7.0,3.0,4.0,75.0,2.0,9.0,24.0,1.0,7.0,8.0,46.7,2021-2022,Sassuolo,Serie A
23,Emil Ceide,no NOR,"FW,MF",19.0,6,0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,11.0,26.0,42.3,112.0,23.0,0.0,1.0,1.0,1.0,50.0,0.0,1.0,0.0,0.0,2.0,1.0,66.7,2021-2022,Sassuolo,Serie A
24,Federico Peluso,it ITA,DF,37.0,2,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,3.0,3.0,100.0,33.0,23.0,0.0,1.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,,2021-2022,Sassuolo,Serie A
25,Brian Oddei,it ITA,FW,18.0,2,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.66,,,,,,,,1.0,0.0,0.0,0.0,12.5,5.0,5.0,100.0,45.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021-2022,Sassuolo,Serie A
26,Giacomo Satalino,it ITA,GK,22.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,,0.0,,0.0,0.0,,,,1.0,1.0,100.0,22.0,22.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021-2022,Sassuolo,Serie A
27,Luigi Samele,it ITA,FW,19.0,2,0,5.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,0.0,0.0,,,,2.0,3.0,66.7,16.0,3.0,0.2,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,100.0,2021-2022,Sassuolo,Serie A
28,Edoardo Goldaniga,it ITA,"DF,MF",27.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,1.0,1.0,100.0,20.0,19.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021-2022,Sassuolo,Serie A
29,Salim Abubakar,ne NIG,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Sassuolo,Serie A
30,Christian Aucelli,it ITA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Sassuolo,Serie A
31,Riccardo Ciervo,it ITA,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Sassuolo,Serie A
32,Lukáš Haraslín,sk SVK,"FW,MF",25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Sassuolo,Serie A
33,Justin Kumi,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Sassuolo,Serie A
34,Asan Mata,al ALB,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Sassuolo,Serie A
35,Yeferson Paz,co COL,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Sassuolo,Serie A
36,Edoardo Pieragnolo,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Sassuolo,Serie A
37,Filippo Romagna,it ITA,DF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Sassuolo,Serie A
38,Samuele Vitale,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Sassuolo,Serie A
39,Gioele Zacchi,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Sassuolo,Serie A
0,Marco Silvestri,it ITA,GK,30.0,35,35,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,141.0,92.0,68.1,0.0,7.0,20.0,0.0,0.0,,,,642.0,942.0,68.2,18568.0,14841.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,1.0,7.0,0.0,100.0,2021-2022,Udinese,Serie A
1,Rodrigo Becão,br BRA,DF,25.0,35,35,3130.0,34.8,2.0,1.0,3.0,2.0,0.0,0.0,10.0,0.0,1.0,1.0,0.6,0.03,,,,,,,,19.0,5.0,26.3,0.11,13.5,1117.0,1428.0,78.2,18775.0,7448.0,0.7,81.0,34.0,46.0,56.7,42.0,123.0,89.0,3.0,63.0,32.0,66.3,2021-2022,Udinese,Serie A
2,Walace,br BRA,MF,26.0,36,33,2970.0,33.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.5,1.5,1.8,0.04,,,,,,,,47.0,11.0,23.4,0.02,25.7,1373.0,1661.0,82.7,24047.0,7652.0,1.7,83.0,50.0,49.0,44.2,54.0,137.0,32.0,1.0,20.0,23.0,46.5,2021-2022,Udinese,Serie A
3,Nahuel Molina,ar ARG,DF,23.0,35,31,2638.0,29.3,7.0,2.0,9.0,7.0,0.0,0.0,7.0,1.0,3.8,3.8,3.7,0.13,,,,,,,,44.0,16.0,36.4,0.16,20.5,860.0,1228.0,70.0,13692.0,5664.0,3.6,41.0,16.0,24.0,33.3,22.0,63.0,44.0,2.0,10.0,19.0,34.5,2021-2022,Udinese,Serie A
4,Gerard Deulofeu,es ESP,"FW,MF",27.0,34,31,2616.0,29.1,13.0,5.0,18.0,12.0,1.0,1.0,9.0,0.0,6.9,6.1,7.2,0.21,,,,,,,,77.0,33.0,42.9,0.16,17.8,756.0,1089.0,69.4,11726.0,4368.0,7.8,11.0,7.0,6.0,24.1,9.0,20.0,4.0,0.0,2.0,17.0,10.5,2021-2022,Udinese,Serie A
5,Destiny Udogie,it ITA,DF,18.0,35,29,2477.0,27.5,5.0,3.0,8.0,5.0,0.0,0.0,4.0,0.0,4.4,4.4,2.3,0.16,,,,,,,,27.0,12.0,44.4,0.19,13.2,701.0,888.0,78.9,9566.0,3597.0,1.3,64.0,33.0,40.0,55.0,27.0,91.0,42.0,0.0,27.0,28.0,49.1,2021-2022,Udinese,Serie A
6,Jean-Victor Makengo,fr FRA,MF,23.0,33,26,2351.0,26.1,1.0,3.0,4.0,1.0,0.0,0.0,7.0,1.0,3.0,3.0,2.2,0.11,,,,,,,,32.0,10.0,31.3,0.03,21.2,702.0,843.0,83.3,10197.0,2658.0,1.3,30.0,15.0,21.0,51.7,19.0,49.0,17.0,0.0,10.0,24.0,29.4,2021-2022,Udinese,Serie A
7,Beto,gw GNB,FW,23.0,28,24,2173.0,24.1,11.0,0.0,11.0,11.0,0.0,0.0,1.0,0.0,12.7,12.7,1.8,0.53,,,,,,,,64.0,26.0,40.6,0.17,13.5,247.0,362.0,68.2,3463.0,584.0,0.9,21.0,9.0,6.0,47.4,5.0,26.0,25.0,1.0,73.0,123.0,37.2,2021-2022,Udinese,Serie A
8,Bram Nuytinck,nl NED,DF,31.0,27,23,2033.0,22.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.2,1.2,0.3,0.05,,,,,,,,10.0,3.0,30.0,0.1,8.9,781.0,937.0,83.4,15612.0,5968.0,0.1,38.0,15.0,24.0,44.1,22.0,60.0,101.0,0.0,33.0,29.0,53.2,2021-2022,Udinese,Serie A
9,Roberto Pereyra,ar ARG,"MF,FW",30.0,24,22,1794.0,19.9,3.0,5.0,8.0,2.0,1.0,2.0,10.0,1.0,4.7,3.1,4.4,0.16,,,,,,,,28.0,6.0,21.4,0.07,17.2,718.0,842.0,85.3,10354.0,2860.0,3.3,18.0,7.0,12.0,30.4,12.0,30.0,11.0,0.0,1.0,12.0,7.7,2021-2022,Udinese,Serie A
10,Tolgay Arslan,de GER,MF,30.0,30,22,1658.0,18.4,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.2,1.2,1.5,0.06,,,,,,,,23.0,9.0,39.1,0.04,22.8,532.0,677.0,78.6,8981.0,2491.0,1.1,35.0,19.0,20.0,38.0,13.0,48.0,23.0,1.0,6.0,8.0,42.9,2021-2022,Udinese,Serie A
11,Nehuén Pérez,ar ARG,DF,21.0,20,19,1692.0,18.8,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,1.1,1.1,0.6,0.06,,,,,,,,10.0,1.0,10.0,0.0,10.5,593.0,774.0,76.6,10904.0,4448.0,0.5,44.0,16.0,21.0,64.0,21.0,65.0,47.0,0.0,28.0,36.0,43.8,2021-2022,Udinese,Serie A
12,Samir Santos,br BRA,DF,26.0,17,17,1421.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,0.1,0.05,,,,,,,,7.0,3.0,42.9,0.0,12.8,535.0,688.0,77.8,9395.0,3682.0,0.1,36.0,15.0,16.0,60.0,42.0,78.0,62.0,0.0,40.0,17.0,70.2,2021-2022,Udinese,Serie A
13,Pablo Marí,es ESP,DF,27.0,15,15,1341.0,14.9,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.7,0.7,0.7,0.04,,,,,,,,10.0,5.0,50.0,0.2,11.5,441.0,621.0,71.0,9269.0,4255.0,0.4,16.0,8.0,8.0,50.0,21.0,37.0,72.0,0.0,43.0,22.0,66.2,2021-2022,Udinese,Serie A
14,Ignacio Pussetto,ar ARG,"FW,MF",25.0,28,11,1204.0,13.4,4.0,4.0,8.0,3.0,1.0,1.0,4.0,0.0,3.8,3.0,2.0,0.23,,,,,,,,31.0,12.0,38.7,0.1,17.6,195.0,292.0,66.8,2873.0,707.0,1.1,17.0,2.0,9.0,20.0,4.0,21.0,13.0,0.0,31.0,51.0,37.8,2021-2022,Udinese,Serie A
15,Isaac Success,ng NGA,"FW,MF",25.0,22,11,911.0,10.1,2.0,6.0,8.0,2.0,0.0,0.0,1.0,1.0,2.1,2.1,3.3,0.21,,,,,,,,25.0,12.0,48.0,0.08,17.3,173.0,277.0,62.5,2668.0,709.0,2.5,5.0,1.0,2.0,20.0,2.0,7.0,6.0,0.0,16.0,36.0,30.8,2021-2022,Udinese,Serie A
16,Jens Stryger Larsen,dk DEN,DF,30.0,11,8,684.0,7.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.8,0.07,,,,,,,,9.0,4.0,44.4,0.0,18.6,206.0,277.0,74.4,3033.0,1281.0,0.6,5.0,2.0,2.0,66.7,4.0,9.0,17.0,0.0,4.0,6.0,40.0,2021-2022,Udinese,Serie A
