,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,Penalty_Kicks_Made,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG.1,GA,SoTA,Saves,Save%,PK_Save%,CS,CS%,Sh,SoT,SoT%,G/Sh,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,xA,Tkl,Challenges_Tkl,TklW,Tkl%,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Season,Team,Competition
35,Victor Lebas,pt POR,DF,17,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,2.0,,0.0,0.0,,,,,,2022-2023,Ajaccio,Ligue 1
36,Mamadu Silla,fr FRA,FW,15,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,2022-2023,Ajaccio,Ligue 1
37,Anthony Khelifa,fr FRA,DF,16,2,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,11.0,12.0,91.7,215.0,55.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2022-2023,Ajaccio,Ligue 1
38,Gaëtan Courtet,fr FRA,FW,33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Ajaccio,Ligue 1
0,Erik Palmer-Brown,us USA,DF,25,38,36,3191.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.1,1.1,0.4,0.03,,,,,,,,12.0,2.0,16.7,0.0,11.7,1212.0,1435.0,84.5,22021.0,9290.0,1.3,42.0,18.0,27.0,54.5,26.0,68.0,166.0,1.0,56.0,32.0,63.6,2022-2023,Troyes,Ligue 1
1,Mama Samba Baldé,gw GNB,FW,26,35,31,2710.0,30.1,12.0,3.0,15.0,10.0,2.0,2.0,7.0,2.0,10.6,9.1,2.1,0.31,,,,,,,,73.0,24.0,32.9,0.14,17.1,389.0,584.0,66.6,6054.0,1298.0,1.6,46.0,13.0,21.0,46.4,10.0,56.0,13.0,0.0,43.0,76.0,36.1,2022-2023,Troyes,Ligue 1
2,Gauthier Gallon,fr FRA,GK,29,30,30,2667.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,65.0,177.0,114.0,66.1,0.0,0.0,0.0,0.0,0.0,,,,633.0,951.0,66.6,16827.0,12352.0,0.0,2.0,2.0,2.0,50.0,2.0,4.0,17.0,0.0,14.0,0.0,100.0,2022-2023,Troyes,Ligue 1
3,Rominigue Kouamé,ml MLI,MF,25,32,31,2661.0,29.6,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,1.4,1.4,2.1,0.05,,,,,,,,24.0,5.0,20.8,0.04,20.3,1244.0,1403.0,88.7,22131.0,5532.0,1.5,44.0,17.0,27.0,41.5,49.0,93.0,46.0,1.0,21.0,21.0,50.0,2022-2023,Troyes,Ligue 1
4,Yoann Salmier,gf GUF,DF,29,32,31,2646.0,29.4,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.2,1.2,0.4,0.04,,,,,,,,14.0,3.0,21.4,0.07,16.6,1198.0,1456.0,82.3,21721.0,8653.0,0.4,51.0,21.0,29.0,60.0,39.0,90.0,124.0,0.0,54.0,32.0,62.8,2022-2023,Troyes,Ligue 1
5,Xavier Chavalerin,fr FRA,MF,31,34,25,2426.0,27.0,4.0,2.0,6.0,4.0,0.0,0.0,3.0,0.0,1.5,1.5,2.3,0.06,,,,,,,,27.0,11.0,40.7,0.15,21.5,875.0,1068.0,81.9,14453.0,4866.0,2.2,82.0,27.0,50.0,38.0,41.0,123.0,24.0,0.0,16.0,13.0,55.2,2022-2023,Troyes,Ligue 1
6,Rony Lopes,pt POR,"MF,FW",26,32,29,2346.0,26.1,7.0,5.0,12.0,7.0,0.0,0.0,2.0,0.0,4.9,4.9,4.9,0.19,,,,,,,,57.0,20.0,35.1,0.12,19.3,603.0,872.0,69.2,10507.0,3108.0,4.1,24.0,7.0,12.0,22.6,9.0,33.0,10.0,0.0,19.0,26.0,42.2,2022-2023,Troyes,Ligue 1
7,Thierno Balde,fr FRA,"DF,MF",20,31,25,2153.0,23.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,1.1,0.01,,,,,,,,7.0,1.0,14.3,0.0,17.4,763.0,931.0,82.0,11688.0,3640.0,1.5,27.0,18.0,14.0,60.0,23.0,50.0,39.0,0.0,7.0,20.0,25.9,2022-2023,Troyes,Ligue 1
8,Yasser Larouci,dz ALG,"DF,MF",21,31,22,1873.0,20.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.6,0.03,,,,,,,,10.0,4.0,40.0,0.1,20.6,621.0,824.0,75.4,9416.0,3449.0,1.3,23.0,15.0,14.0,62.5,27.0,49.0,46.0,0.0,20.0,14.0,58.8,2022-2023,Troyes,Ligue 1
9,Wilson Odobert,fr FRA,"MF,FW",17,32,19,1764.0,19.6,4.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,2.6,2.6,1.8,0.13,,,,,,,,27.0,14.0,51.9,0.15,18.0,408.0,538.0,75.8,6175.0,1444.0,1.4,20.0,9.0,14.0,36.0,15.0,35.0,5.0,0.0,7.0,21.0,25.0,2022-2023,Troyes,Ligue 1
10,Jackson Porozo,ec ECU,DF,21,23,18,1707.0,19.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,2.8,2.8,0.2,0.16,,,,,,,,23.0,9.0,39.1,0.09,12.7,512.0,629.0,81.4,9099.0,2992.0,0.5,32.0,13.0,21.0,41.9,35.0,65.0,75.0,0.0,47.0,25.0,65.3,2022-2023,Troyes,Ligue 1
11,Adil Rami,fr FRA,DF,36,21,19,1658.0,18.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,0.6,0.04,,,,,,,,9.0,3.0,33.3,0.0,26.0,615.0,731.0,84.1,12742.0,5477.0,0.2,19.0,17.0,14.0,53.1,25.0,44.0,75.0,3.0,29.0,16.0,64.4,2022-2023,Troyes,Ligue 1
12,Andreas Bruus,dk DEN,"DF,FW",23,27,18,1628.0,18.1,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,1.7,0.04,,,,,,,,11.0,3.0,27.3,0.0,19.7,445.0,637.0,69.9,7410.0,2626.0,1.8,12.0,8.0,6.0,40.0,17.0,29.0,24.0,0.0,3.0,16.0,15.8,2022-2023,Troyes,Ligue 1
13,Renaud Ripart,fr FRA,"FW,MF",29,26,15,1320.0,14.7,4.0,1.0,5.0,4.0,0.0,0.0,4.0,0.0,3.5,3.5,1.9,0.24,,,,,,,,39.0,14.0,35.9,0.1,16.0,317.0,468.0,67.7,4449.0,1022.0,0.7,40.0,19.0,23.0,36.5,7.0,47.0,5.0,0.0,56.0,78.0,41.8,2022-2023,Troyes,Ligue 1
14,Abdu Conté,pt POR,DF,24,19,15,1315.0,14.6,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,2.0,0.04,,,,,,,,4.0,2.0,50.0,0.25,15.3,591.0,754.0,78.4,10401.0,3886.0,1.8,25.0,12.0,17.0,54.5,6.0,31.0,25.0,0.0,16.0,7.0,69.6,2022-2023,Troyes,Ligue 1
15,Lucien Agoume,fr FRA,MF,20,15,14,1094.0,12.2,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,1.1,0.07,,,,,,,,9.0,3.0,33.3,0.0,15.6,619.0,744.0,83.2,10977.0,3466.0,1.0,42.0,17.0,25.0,51.5,27.0,69.0,24.0,0.0,31.0,18.0,63.3,2022-2023,Troyes,Ligue 1
16,Florian Tardieu,fr FRA,MF,30,16,12,1071.0,11.9,3.0,0.0,3.0,0.0,3.0,3.0,2.0,0.0,2.9,0.5,1.0,0.05,,,,,,,,10.0,2.0,20.0,0.0,29.8,655.0,755.0,86.8,11723.0,4194.0,1.2,31.0,12.0,22.0,38.7,24.0,54.0,15.0,0.0,7.0,8.0,46.7,2022-2023,Troyes,Ligue 1
17,Ike Ugbo,ca CAN,"FW,MF",23,26,10,985.0,10.9,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.2,2.2,0.5,0.22,,,,,,,,17.0,7.0,41.2,0.12,16.2,96.0,137.0,70.1,1188.0,156.0,0.3,5.0,3.0,2.0,27.3,2.0,7.0,4.0,0.0,9.0,41.0,18.0,2022-2023,Troyes,Ligue 1
18,Mateusz Lis,pl POL,GK,25,10,9,841.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,59.0,40.0,72.9,33.3,1.0,11.1,0.0,0.0,,,,213.0,314.0,67.8,5648.0,4318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,100.0,2022-2023,Troyes,Ligue 1
19,Papa Ndiaga Yade,mr MTN,"DF,MF",22,14,6,568.0,6.3,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.7,0.7,1.3,0.11,,,,,,,,10.0,3.0,30.0,0.0,20.3,250.0,347.0,72.0,3664.0,1248.0,0.8,10.0,7.0,6.0,31.8,8.0,18.0,10.0,0.0,5.0,7.0,41.7,2022-2023,Troyes,Ligue 1
20,Tanguy Zoukrou,fr FRA,DF,19,9,5,539.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,,,,,,,0.0,0.0,,,,191.0,221.0,86.4,3192.0,1172.0,0.1,14.0,10.0,7.0,71.4,2.0,16.0,24.0,0.0,7.0,7.0,50.0,2022-2023,Troyes,Ligue 1
21,Jeff Reine-Adélaïde,fr FRA,MF,24,6,3,233.0,2.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.12,,,,,,,,4.0,0.0,0.0,0.0,22.3,106.0,128.0,82.8,1746.0,440.0,0.1,3.0,1.0,2.0,50.0,2.0,5.0,1.0,0.0,3.0,4.0,42.9,2022-2023,Troyes,Ligue 1
22,Kyliane Dong,fr FRA,"MF,FW",17,7,2,227.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.06,,,,,,,,2.0,0.0,0.0,0.0,20.7,35.0,53.0,66.0,601.0,109.0,0.3,3.0,1.0,1.0,50.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,2022-2023,Troyes,Ligue 1
23,Tristan Dingomé,cm CMR,MF,31,9,1,189.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.16,,,,,,,,4.0,1.0,25.0,0.0,21.7,55.0,78.0,70.5,840.0,252.0,0.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,25.0,2022-2023,Troyes,Ligue 1
24,Rudy Kohon,fr FRA,DF,18,2,1,154.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,24.0,28.0,85.7,433.0,191.0,0.0,4.0,2.0,3.0,100.0,2.0,5.0,2.0,0.0,0.0,0.0,,2022-2023,Troyes,Ligue 1
25,Mathis Hamdi,fr FRA,DF,18,3,0,114.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,26.0,38.0,68.4,347.0,111.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2022-2023,Troyes,Ligue 1
26,Derek Mazou-Sacko,fr FRA,MF,17,2,1,106.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,4.0,5.0,80.0,87.0,67.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,100.0,2022-2023,Troyes,Ligue 1
27,Amar Ahmed,se SWE,FW,18,2,1,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,,6.0,10.0,60.0,79.0,18.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,2022-2023,Troyes,Ligue 1
28,Alexis Tibidi,fr FRA,"FW,MF",18,3,0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,19.0,23.0,82.6,271.0,4.0,0.0,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,2.0,1.0,66.7,2022-2023,Troyes,Ligue 1
29,Jordan Dongmo,cm CMR,MF,21,3,0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,9.0,10.0,90.0,120.0,10.0,0.0,1.0,1.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2022-2023,Troyes,Ligue 1
30,Ante Palaversa,hr CRO,MF,22,2,0,31.0,0.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,1.47,,,,,,,,1.0,1.0,100.0,1.0,5.2,14.0,17.0,82.4,281.0,82.0,0.0,1.0,0.0,1.0,,1.0,2.0,0.0,0.0,0.0,0.0,,2022-2023,Troyes,Ligue 1
31,Marlos Moreno,co COL,"MF,DF",25,3,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,1.0,100.0,0.0,,3.0,4.0,75.0,40.0,10.0,0.0,2.0,2.0,2.0,66.7,0.0,2.0,0.0,0.0,1.0,1.0,50.0,2022-2023,Troyes,Ligue 1
32,Alexis Lefebvre,fr FRA,FW,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Troyes,Ligue 1
33,Corentin Michel,be BEL,GK,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Troyes,Ligue 1
34,Yoann Beaka,fr FRA,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Troyes,Ligue 1
35,Eric N'Jo,fr FRA,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Troyes,Ligue 1
36,Ryan Fage,fr FRA,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Troyes,Ligue 1
37,Yoann Touzghar,tn TUN,FW,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Troyes,Ligue 1
38,Jessy Moulin,fr FRA,GK,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Troyes,Ligue 1
0,Cédric Hountondji,bj BEN,DF,28,38,36,3235.0,35.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.1,1.1,0.4,0.03,,,,,,,,11.0,4.0,36.4,0.0,8.9,1251.0,1446.0,86.5,24457.0,8657.0,0.7,50.0,19.0,36.0,65.5,62.0,109.0,132.0,1.0,63.0,31.0,67.0,2022-2023,Angers,Ligue 1
1,Batista Mendy,fr FRA,"MF,DF",22,38,38,3131.0,34.8,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.9,0.9,1.2,0.03,,,,,,,,20.0,5.0,25.0,0.0,24.0,1234.0,1432.0,86.2,22322.0,7144.0,1.8,70.0,37.0,31.0,69.8,22.0,91.0,29.0,2.0,27.0,13.0,67.5,2022-2023,Angers,Ligue 1
2,Nabil Bentaleb,dz ALG,MF,27,33,32,2789.0,31.0,4.0,4.0,8.0,2.0,2.0,2.0,7.0,1.0,3.2,1.6,2.3,0.06,,,,,,,,44.0,14.0,31.8,0.05,27.5,1512.0,1853.0,81.6,29115.0,9442.0,3.6,74.0,36.0,43.0,59.0,45.0,118.0,29.0,3.0,29.0,18.0,61.7,2022-2023,Angers,Ligue 1
3,Paul Bernardoni,fr FRA,GK,25,30,30,2730.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,160.0,99.0,65.6,0.0,5.0,16.7,0.0,0.0,,,,438.0,667.0,65.7,12371.0,9125.0,0.0,2.0,2.0,0.0,66.7,1.0,3.0,12.0,1.0,6.0,1.0,85.7,2022-2023,Angers,Ligue 1
4,Yan Valery,tn TUN,DF,23,31,30,2518.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8,0.8,1.9,0.03,,,,,,,,13.0,2.0,15.4,0.0,21.0,950.0,1292.0,73.5,16786.0,6797.0,1.6,54.0,20.0,39.0,54.1,35.0,88.0,82.0,0.0,37.0,22.0,62.7,2022-2023,Angers,Ligue 1
5,Himad Abdelli,dz ALG,"MF,FW",22,33,26,2358.0,26.2,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,1.4,1.4,2.9,0.06,,,,,,,,26.0,8.0,30.8,0.08,22.4,1043.0,1257.0,83.0,18273.0,4649.0,2.5,64.0,31.0,45.0,46.3,28.0,92.0,15.0,0.0,18.0,23.0,43.9,2022-2023,Angers,Ligue 1
6,Adrien Hunou,fr FRA,"MF,FW",28,37,29,2337.0,26.0,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,6.5,6.5,2.3,0.26,,,,,,,,47.0,19.0,40.4,0.09,13.2,572.0,753.0,76.0,8441.0,2005.0,0.9,39.0,16.0,20.0,35.6,7.0,46.0,7.0,0.0,19.0,28.0,40.4,2022-2023,Angers,Ligue 1
7,Miha Blažič,si SVN,DF,29,26,24,2139.0,23.8,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,1.6,1.6,0.1,0.07,,,,,,,,10.0,5.0,50.0,0.3,10.0,1034.0,1182.0,87.5,21289.0,7678.0,0.2,8.0,7.0,6.0,46.7,22.0,30.0,80.0,1.0,44.0,19.0,69.8,2022-2023,Angers,Ligue 1
8,Abdallah Sima,sn SEN,FW,21,37,21,2049.0,22.8,6.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,4.8,4.8,2.2,0.24,,,,,,,,45.0,12.0,26.7,0.13,12.7,274.0,374.0,73.3,3603.0,688.0,1.3,22.0,7.0,16.0,36.8,4.0,26.0,19.0,0.0,43.0,63.0,40.6,2022-2023,Angers,Ligue 1
9,Souleyman Doumbia,ci CIV,"DF,FW",25,26,22,1955.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.6,0.05,,,,,,,,8.0,2.0,25.0,0.0,16.0,762.0,952.0,80.0,11455.0,3777.0,1.7,45.0,17.0,35.0,54.8,28.0,72.0,27.0,1.0,18.0,14.0,56.3,2022-2023,Angers,Ligue 1
10,Amine Salama,fr FRA,"FW,MF",22,28,14,1493.0,16.6,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,3.0,3.0,1.5,0.22,,,,,,,,30.0,13.0,43.3,0.1,15.2,236.0,321.0,73.5,3246.0,780.0,1.9,11.0,2.0,9.0,16.7,11.0,21.0,2.0,0.0,8.0,19.0,29.6,2022-2023,Angers,Ligue 1
11,Pierrick Capelle,fr FRA,"MF,DF",35,27,16,1484.0,16.5,0.0,3.0,3.0,0.0,0.0,0.0,8.0,0.0,1.5,1.5,1.2,0.1,,,,,,,,16.0,7.0,43.8,0.0,17.6,590.0,714.0,82.6,10044.0,2766.0,1.2,36.0,22.0,23.0,40.0,16.0,51.0,24.0,0.0,13.0,24.0,35.1,2022-2023,Angers,Ligue 1
12,Abdoulaye Bamba,ci CIV,DF,32,22,13,1484.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3,0.0,,,,,,,,0.0,0.0,,,,619.0,721.0,85.9,10973.0,3954.0,0.6,22.0,16.0,13.0,84.2,18.0,40.0,38.0,0.0,17.0,14.0,54.8,2022-2023,Angers,Ligue 1
13,Ibrahima Niane,sn SEN,FW,23,17,16,1226.0,13.6,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,3.4,3.4,0.5,0.27,,,,,,,,30.0,12.0,40.0,0.07,13.7,175.0,232.0,75.4,2553.0,471.0,0.6,6.0,1.0,2.0,16.7,1.0,7.0,9.0,0.0,23.0,50.0,31.5,2022-2023,Angers,Ligue 1
14,Sada Thioub,sn SEN,"DF,FW",27,30,13,1213.0,13.5,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.4,1.4,1.9,0.11,,,,,,,,13.0,3.0,23.1,0.08,14.0,427.0,533.0,80.1,6580.0,2287.0,1.9,19.0,8.0,12.0,47.1,9.0,26.0,5.0,1.0,4.0,14.0,22.2,2022-2023,Angers,Ligue 1
15,Azzedine Ounahi,ma MAR,"MF,FW",22,15,13,1129.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,1.8,1.6,0.14,,,,,,,,23.0,6.0,26.1,0.0,19.8,542.0,630.0,86.0,8826.0,2723.0,1.8,19.0,10.0,8.0,50.0,15.0,34.0,4.0,1.0,5.0,12.0,29.4,2022-2023,Angers,Ligue 1
16,Yahia Fofana,ci CIV,GK,21,11,11,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,54.0,35.0,66.7,50.0,1.0,9.1,0.0,0.0,,,,227.0,325.0,69.8,6001.0,4360.0,0.0,0.0,0.0,0.0,,1.0,1.0,4.0,1.0,5.0,0.0,100.0,2022-2023,Angers,Ligue 1
17,Farid El Melali,dz ALG,"DF,FW",25,18,10,884.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,0.2,0.12,,,,,,,,13.0,4.0,30.8,0.0,18.8,196.0,282.0,69.5,3348.0,952.0,0.3,21.0,11.0,15.0,50.0,8.0,29.0,7.0,0.0,2.0,9.0,18.2,2022-2023,Angers,Ligue 1
18,Sofiane Boufal,ma MAR,"FW,MF",28,13,9,834.0,9.3,4.0,3.0,7.0,2.0,2.0,2.0,3.0,1.0,3.6,2.1,2.9,0.22,,,,,,,,21.0,9.0,42.9,0.1,20.8,370.0,487.0,76.0,5643.0,1574.0,1.7,14.0,3.0,9.0,21.4,5.0,19.0,1.0,0.0,1.0,9.0,10.0,2022-2023,Angers,Ligue 1
19,Ousmane Camara,fr FRA,DF,19,12,9,821.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.03,,,,,,,,3.0,1.0,33.3,0.0,6.5,330.0,363.0,90.9,6431.0,2134.0,0.0,10.0,5.0,8.0,41.7,12.0,21.0,15.0,0.0,10.0,4.0,71.4,2022-2023,Angers,Ligue 1
20,Halid Šabanović,ba BIH,DF,22,17,10,773.0,8.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.9,0.9,0.0,0.13,,,,,,,,5.0,3.0,60.0,0.4,17.1,228.0,280.0,81.4,3332.0,1097.0,0.1,8.0,6.0,7.0,75.0,8.0,16.0,12.0,0.0,4.0,4.0,50.0,2022-2023,Angers,Ligue 1
21,Faouzi Ghoulam,dz ALG,DF,31,8,7,569.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.8,0.01,,,,,,,,1.0,0.0,0.0,0.0,24.4,233.0,329.0,70.8,4360.0,1945.0,0.5,3.0,3.0,4.0,60.0,5.0,7.0,12.0,1.0,9.0,6.0,60.0,2022-2023,Angers,Ligue 1
22,Justin-Noël Kalumba,fr FRA,DF,17,7,7,546.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.01,,,,,,,,2.0,0.0,0.0,0.0,24.4,131.0,164.0,79.9,1867.0,498.0,0.9,9.0,5.0,5.0,31.3,4.0,13.0,5.0,0.0,0.0,4.0,0.0,2022-2023,Angers,Ligue 1
23,Lois Diony,fr FRA,FW,29,11,5,506.0,5.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.2,2.2,0.3,0.39,,,,,,,,12.0,3.0,25.0,0.08,14.5,109.0,142.0,76.8,1202.0,221.0,0.2,1.0,1.0,0.0,33.3,0.0,1.0,1.0,0.0,19.0,21.0,47.5,2022-2023,Angers,Ligue 1
24,Ibrahim Amadou,fr FRA,"DF,MF",29,8,4,436.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.01,,,,,,,,2.0,0.0,0.0,0.0,24.4,161.0,190.0,84.7,3021.0,1234.0,0.0,10.0,7.0,7.0,63.6,10.0,20.0,20.0,0.0,6.0,5.0,54.5,2022-2023,Angers,Ligue 1
25,Jean Mattéo Bahoya,fr FRA,"FW,MF",17,11,2,312.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.17,,,,,,,,4.0,0.0,0.0,0.0,15.4,69.0,82.0,84.1,956.0,120.0,0.1,7.0,4.0,3.0,57.1,0.0,7.0,0.0,0.0,2.0,5.0,28.6,2022-2023,Angers,Ligue 1
26,Lilian Raolisoa,fr FRA,"DF,MF",22,8,1,242.0,2.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.09,,,,,,,,3.0,2.0,66.7,0.33,18.7,98.0,119.0,82.4,1631.0,387.0,0.5,11.0,7.0,11.0,70.0,5.0,14.0,5.0,0.0,1.0,0.0,100.0,2022-2023,Angers,Ligue 1
27,Ilyes Cheti,dz ALG,DF,27,6,2,207.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,,,,,,,,0.0,0.0,,,,102.0,118.0,86.4,1692.0,467.0,0.0,6.0,5.0,4.0,62.5,4.0,10.0,7.0,0.0,0.0,0.0,,2022-2023,Angers,Ligue 1
28,Waniss Taibi,fr FRA,MF,20,12,1,205.0,2.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.15,,,,,,,,2.0,0.0,0.0,0.0,6.5,134.0,150.0,89.3,2006.0,531.0,0.3,9.0,2.0,6.0,50.0,3.0,11.0,2.0,0.0,2.0,5.0,28.6,2022-2023,Angers,Ligue 1
29,Zinédine Ould Khaled,fr FRA,"MF,FW",22,4,0,51.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.54,,,,,,,,1.0,1.0,100.0,0.0,2.8,34.0,36.0,94.4,514.0,128.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,33.3,2022-2023,Angers,Ligue 1
30,Marin Jakoliš,hr CRO,FW,25,1,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.39,,,,,,,,2.0,1.0,50.0,0.0,12.7,4.0,7.0,57.1,63.0,31.0,0.2,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2022-2023,Angers,Ligue 1
