,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,Penalty_Kicks_Made,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG.1,GA,SoTA,Saves,Save%,PK_Save%,CS,CS%,Sh,SoT,SoT%,G/Sh,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,xA,Tkl,Challenges_Tkl,TklW,Tkl%,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Season,Team,Competition
24,Mehdi Chahiri,ma MAR,DF,25.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,2.0,6.0,33.3,38.0,13.0,0.0,1.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,100.0,2021-2022,Strasbourg,Ligue 1
25,Lebo Mothiba,za RSA,FW,25.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021-2022,Strasbourg,Ligue 1
26,Aymeric Ahmed,km COM,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Strasbourg,Ligue 1
27,Alaa Bellaarouch,ma MAR,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Strasbourg,Ligue 1
28,Marvin Elimbi,fr FRA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Strasbourg,Ligue 1
29,Dany Jean,ht HAI,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Strasbourg,Ligue 1
30,Kanfory Kaba,fr FRA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Strasbourg,Ligue 1
31,Guemissongui Ouattara,,,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Strasbourg,Ligue 1
32,Marvin Senaya,tg TOG,"DF,MF",20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Strasbourg,Ligue 1
0,Seko Fofana,ci CIV,MF,26.0,38,38,3357.0,37.3,8.0,1.0,9.0,8.0,0.0,0.0,2.0,0.0,6.4,6.4,3.1,0.17,,,,,,,,97.0,32.0,33.0,0.08,21.0,1574.0,1786.0,88.1,23818.0,4758.0,2.7,27.0,12.0,19.0,20.7,26.0,53.0,17.0,1.0,15.0,13.0,53.6,2021-2022,Lens,Ligue 1
1,Jonathan Gradit,fr FRA,DF,28.0,35,35,3067.0,34.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.1,0.1,1.8,0.0,,,,,,,,5.0,0.0,0.0,0.0,30.0,1840.0,2072.0,88.8,33549.0,11497.0,1.1,60.0,25.0,28.0,55.6,65.0,125.0,106.0,0.0,47.0,52.0,47.5,2021-2022,Lens,Ligue 1
2,Jonathan Clauss,fr FRA,DF,28.0,37,35,3046.0,33.8,5.0,11.0,16.0,5.0,0.0,0.0,3.0,0.0,3.0,3.0,7.0,0.09,,,,,,,,40.0,16.0,40.0,0.13,22.1,1243.0,1883.0,66.0,22171.0,9437.0,7.6,63.0,22.0,34.0,40.0,73.0,136.0,51.0,0.0,16.0,10.0,61.5,2021-2022,Lens,Ligue 1
3,Cheick Doucouré,ml MLI,MF,21.0,34,33,2946.0,32.7,1.0,4.0,5.0,1.0,0.0,0.0,7.0,1.0,1.6,1.6,3.6,0.05,,,,,,,,31.0,11.0,35.5,0.03,22.9,1656.0,1904.0,87.0,27773.0,8109.0,2.9,75.0,35.0,43.0,44.3,68.0,143.0,24.0,0.0,22.0,20.0,52.4,2021-2022,Lens,Ligue 1
4,Kevin Danso,at AUT,DF,22.0,33,32,2790.0,31.0,2.0,2.0,4.0,2.0,0.0,0.0,9.0,2.0,1.7,1.7,0.5,0.06,,,,,,,,13.0,4.0,30.8,0.15,10.6,1615.0,1875.0,86.1,31405.0,12726.0,0.3,41.0,23.0,29.0,67.6,40.0,81.0,111.0,0.0,72.0,30.0,70.6,2021-2022,Lens,Ligue 1
5,Facundo Medina,ar ARG,DF,22.0,31,30,2593.0,28.8,1.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,1.3,1.3,0.2,0.05,,,,,,,,9.0,2.0,22.2,0.11,9.9,2018.0,2262.0,89.2,34890.0,14518.0,0.7,61.0,38.0,42.0,61.3,37.0,98.0,78.0,3.0,37.0,34.0,52.1,2021-2022,Lens,Ligue 1
6,Florian Sotoca,fr FRA,"FW,MF",30.0,35,28,2480.0,27.6,6.0,4.0,10.0,4.0,2.0,2.0,7.0,0.0,8.5,6.9,3.2,0.25,,,,,,,,69.0,24.0,34.8,0.06,15.5,911.0,1206.0,75.5,15500.0,3374.0,3.2,31.0,12.0,19.0,23.5,25.0,56.0,41.0,0.0,89.0,48.0,65.0,2021-2022,Lens,Ligue 1
7,Przemysław Frankowski,pl POL,DF,26.0,37,28,2448.0,27.2,6.0,5.0,11.0,6.0,0.0,0.0,5.0,0.0,2.4,2.4,3.7,0.09,,,,,,,,34.0,13.0,38.2,0.18,17.9,1156.0,1449.0,79.8,17885.0,4839.0,3.5,57.0,36.0,39.0,48.6,28.0,85.0,52.0,0.0,12.0,11.0,52.2,2021-2022,Lens,Ligue 1
8,Jean-Louis Leca,fr FRA,GK,35.0,27,27,2313.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,33.0,100.0,66.0,70.0,25.0,5.0,18.5,0.0,0.0,,,,559.0,735.0,76.1,13866.0,10681.0,0.0,0.0,0.0,0.0,,1.0,1.0,11.0,1.0,4.0,1.0,80.0,2021-2022,Lens,Ligue 1
9,Arnaud Kalimuendo,fr FRA,FW,19.0,32,27,2148.0,23.9,12.0,0.0,12.0,10.0,2.0,2.0,1.0,1.0,8.9,7.3,1.6,0.31,,,,,,,,60.0,29.0,48.3,0.17,17.1,404.0,483.0,83.6,5378.0,606.0,1.3,9.0,2.0,8.0,28.6,8.0,17.0,0.0,0.0,4.0,26.0,13.3,2021-2022,Lens,Ligue 1
10,Gaël Kakuta,cd COD,"MF,FW",30.0,29,20,1673.0,18.6,3.0,2.0,5.0,2.0,1.0,1.0,1.0,0.0,3.5,2.7,2.3,0.14,,,,,,,,40.0,14.0,35.0,0.05,23.6,511.0,722.0,70.8,7357.0,2006.0,2.7,22.0,4.0,14.0,20.0,4.0,26.0,3.0,0.0,12.0,23.0,34.3,2021-2022,Lens,Ligue 1
11,David Pereira da Costa,pt POR,"MF,FW",20.0,33,16,1464.0,16.3,3.0,5.0,8.0,3.0,0.0,0.0,2.0,0.0,2.1,2.1,3.5,0.13,,,,,,,,25.0,8.0,32.0,0.12,19.9,646.0,798.0,81.0,9138.0,2325.0,3.0,22.0,11.0,12.0,42.3,13.0,35.0,5.0,0.0,1.0,11.0,8.3,2021-2022,Lens,Ligue 1
12,Massadio Haïdara,ml MLI,DF,28.0,20,12,1076.0,12.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,0.7,0.7,0.1,0.06,,,,,,,,5.0,2.0,40.0,0.2,15.1,539.0,646.0,83.4,8138.0,2649.0,0.2,28.0,15.0,21.0,62.5,22.0,50.0,31.0,0.0,14.0,11.0,56.0,2021-2022,Lens,Ligue 1
13,Wuilker Faríñez,ve VEN,GK,23.0,13,11,1105.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,30.0,68.9,0.0,3.0,27.3,0.0,0.0,,,,236.0,304.0,77.6,5282.0,3844.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,1.0,0.0,100.0,2021-2022,Lens,Ligue 1
14,Christopher Wooh,cm CMR,DF,19.0,14,11,1050.0,11.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.4,0.09,,,,,,,,8.0,2.0,25.0,0.0,18.6,526.0,604.0,87.1,10040.0,3466.0,0.2,29.0,11.0,11.0,61.1,21.0,50.0,40.0,1.0,27.0,14.0,65.9,2021-2022,Lens,Ligue 1
15,Ignatius Ganago,cm CMR,FW,22.0,28,11,1024.0,11.4,5.0,1.0,6.0,5.0,0.0,0.0,2.0,0.0,4.2,4.2,1.1,0.37,,,,,,,,31.0,10.0,32.3,0.16,13.2,142.0,196.0,72.4,1845.0,236.0,0.5,3.0,2.0,2.0,33.3,2.0,5.0,3.0,0.0,19.0,30.0,38.8,2021-2022,Lens,Ligue 1
16,Wesley Saïd,fr FRA,"FW,MF",26.0,21,7,654.0,7.3,5.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,4.3,4.3,0.9,0.6,,,,,,,,26.0,10.0,38.5,0.19,14.0,164.0,232.0,70.7,2490.0,656.0,0.7,10.0,1.0,5.0,11.1,2.0,12.0,0.0,0.0,6.0,7.0,46.2,2021-2022,Lens,Ligue 1
17,Yannick Cahuzac,fr FRA,MF,36.0,17,6,618.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,17.0,214.0,251.0,85.3,3284.0,758.0,0.2,5.0,0.0,2.0,0.0,9.0,14.0,12.0,0.0,6.0,5.0,54.5,2021-2022,Lens,Ligue 1
18,Deiver Machado,co COL,"DF,MF",27.0,22,5,523.0,5.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,0.01,,,,,,,,2.0,0.0,0.0,0.0,22.3,211.0,256.0,82.4,3297.0,998.0,0.8,16.0,12.0,14.0,85.7,3.0,19.0,12.0,1.0,6.0,3.0,66.7,2021-2022,Lens,Ligue 1
19,Patrick Berg,no NOR,MF,23.0,14,2,307.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,,,,1.0,0.0,0.0,0.0,19.9,179.0,218.0,82.1,2936.0,633.0,0.1,14.0,0.0,6.0,0.0,4.0,18.0,3.0,0.0,3.0,1.0,75.0,2021-2022,Lens,Ligue 1
20,Corentin Jean,fr FRA,"FW,MF",26.0,17,1,255.0,2.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.3,0.35,,,,,,,,7.0,2.0,28.6,0.14,18.1,85.0,116.0,73.3,1261.0,257.0,0.4,9.0,3.0,6.0,50.0,1.0,10.0,0.0,0.0,3.0,8.0,27.3,2021-2022,Lens,Ligue 1
21,Simon Banza,cd COD,FW,24.0,4,1,124.0,1.4,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7,0.73,,,,,,,,6.0,4.0,66.7,0.17,15.5,18.0,31.0,58.1,296.0,70.0,0.6,2.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,6.0,5.0,54.5,2021-2022,Lens,Ligue 1
22,Ismaëlben Boura,km COM,DF,20.0,5,1,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,,,,1.0,0.0,0.0,0.0,32.3,61.0,72.0,84.7,1032.0,340.0,0.0,2.0,0.0,2.0,,2.0,4.0,5.0,0.0,1.0,0.0,100.0,2021-2022,Lens,Ligue 1
23,Steven Fortes,cv CPV,DF,29.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,27.0,28.0,96.4,602.0,188.0,0.0,2.0,1.0,0.0,50.0,0.0,2.0,4.0,0.0,1.0,0.0,100.0,2021-2022,Lens,Ligue 1
24,Ibrahima Baldé,fr FRA,"FW,MF",18.0,4,0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,7.0,11.0,63.6,105.0,26.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,66.7,2021-2022,Lens,Ligue 1
25,Charles Boli,fr FRA,"MF,DF",22.0,4,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,16.0,20.0,80.0,254.0,40.0,0.0,2.0,0.0,1.0,,0.0,2.0,0.0,0.0,1.0,0.0,100.0,2021-2022,Lens,Ligue 1
26,Brayann Pereira,fr FRA,"DF,MF",18.0,2,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,,,,,,,0.0,0.0,,,,14.0,17.0,82.4,229.0,34.0,0.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2021-2022,Lens,Ligue 1
27,Jonathan Varane,fr FRA,MF,19.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,1.0,1.0,100.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021-2022,Lens,Ligue 1
28,Yacouba Barry,fr FRA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lens,Ligue 1
29,Mamadou Camara,sn SEN,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lens,Ligue 1
30,Mohamed Cissé,sn SEN,FW,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lens,Ligue 1
31,Adrien Louveau,fr FRA,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lens,Ligue 1
32,Malcom Musquet,fr FRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lens,Ligue 1
33,Yannick Pandor,km COM,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lens,Ligue 1
34,Samba Sow,ml MLI,MF,32.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lens,Ligue 1
0,Anthony Lopes,pt POR,GK,30.0,34,34,2982.0,33.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,45.0,148.0,105.0,71.6,25.0,8.0,23.5,0.0,0.0,,,,945.0,1129.0,83.7,24234.0,17011.0,0.0,0.0,0.0,0.0,,3.0,3.0,12.0,3.0,4.0,1.0,80.0,2021-2022,Lyon,Ligue 1
1,Lucas Paquetá,br BRA,"MF,FW",23.0,35,32,2699.0,30.0,9.0,6.0,15.0,8.0,1.0,1.0,3.0,0.0,9.8,9.0,4.5,0.3,,,,,,,,86.0,33.0,38.4,0.09,19.4,1241.0,1586.0,78.2,17756.0,5118.0,4.9,68.0,17.0,38.0,33.3,9.0,77.0,22.0,0.0,44.0,48.0,47.8,2021-2022,Lyon,Ligue 1
2,Houssem Aouar,dz ALG,"MF,FW",23.0,36,29,2504.0,27.8,6.0,4.0,10.0,6.0,0.0,0.0,1.0,0.0,6.3,6.3,4.5,0.22,,,,,,,,76.0,24.0,31.6,0.08,17.9,1243.0,1446.0,86.0,18236.0,4604.0,5.2,46.0,27.0,30.0,50.0,20.0,66.0,5.0,0.0,6.0,21.0,22.2,2021-2022,Lyon,Ligue 1
3,Maxence Caqueret,fr FRA,MF,21.0,31,26,2335.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.7,0.7,1.7,0.03,,,,,,,,15.0,2.0,13.3,0.0,22.3,1313.0,1548.0,84.8,20304.0,6564.0,2.4,73.0,30.0,40.0,37.5,43.0,116.0,26.0,2.0,12.0,13.0,48.0,2021-2022,Lyon,Ligue 1
4,Karl Toko Ekambi,cm CMR,FW,28.0,30,26,2296.0,25.5,12.0,5.0,17.0,10.0,2.0,2.0,3.0,0.0,12.6,11.0,5.0,0.43,,,,,,,,74.0,36.0,48.6,0.14,14.4,732.0,941.0,77.8,10885.0,2068.0,4.4,13.0,4.0,7.0,19.0,20.0,33.0,5.0,0.0,33.0,21.0,61.1,2021-2022,Lyon,Ligue 1
5,Emerson Palmieri,it ITA,DF,26.0,29,26,2264.0,25.2,1.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,0.9,0.9,3.6,0.04,,,,,,,,16.0,5.0,31.3,0.06,22.7,1541.0,1820.0,84.7,23670.0,7832.0,3.5,46.0,22.0,25.0,64.7,27.0,73.0,66.0,0.0,42.0,29.0,59.2,2021-2022,Lyon,Ligue 1
6,Moussa Dembélé,fr FRA,FW,25.0,30,25,2207.0,24.5,21.0,4.0,25.0,16.0,5.0,5.0,6.0,0.0,19.3,15.3,4.0,0.63,,,,,,,,83.0,37.0,44.6,0.19,12.7,291.0,442.0,65.8,3387.0,482.0,2.5,18.0,6.0,9.0,40.0,8.0,26.0,30.0,1.0,60.0,59.0,50.4,2021-2022,Lyon,Ligue 1
7,Castello Lukeba,fr FRA,DF,18.0,24,24,2095.0,23.3,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.7,1.7,0.2,0.07,,,,,,,,6.0,3.0,50.0,0.33,8.3,1506.0,1673.0,90.0,27726.0,10237.0,0.2,34.0,15.0,19.0,65.2,38.0,72.0,64.0,2.0,41.0,36.0,53.2,2021-2022,Lyon,Ligue 1
8,Malo Gusto,fr FRA,DF,18.0,30,21,1884.0,20.9,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,4.2,0.03,,,,,,,,11.0,0.0,0.0,0.0,25.6,1290.0,1503.0,85.8,19876.0,5460.0,4.8,55.0,24.0,35.0,60.0,33.0,88.0,41.0,1.0,16.0,17.0,48.5,2021-2022,Lyon,Ligue 1
9,Thiago Mendes,br BRA,"MF,DF",29.0,29,21,1863.0,20.7,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.7,0.7,1.4,0.03,,,,,,,,16.0,4.0,25.0,0.06,25.5,1374.0,1564.0,87.9,25918.0,8629.0,1.6,36.0,12.0,22.0,40.0,34.0,70.0,56.0,1.0,26.0,20.0,56.5,2021-2022,Lyon,Ligue 1
10,Leo Dubois,fr FRA,DF,26.0,23,20,1742.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,1.0,0.04,,,,,,,,10.0,1.0,10.0,0.0,20.8,1125.0,1366.0,82.4,19088.0,5768.0,1.9,43.0,27.0,27.0,58.7,22.0,65.0,35.0,1.0,21.0,19.0,52.5,2021-2022,Lyon,Ligue 1
11,Bruno Guimarães,br BRA,MF,23.0,20,19,1634.0,18.2,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.7,0.06,,,,,,,,11.0,2.0,18.2,0.0,24.2,1179.0,1367.0,86.2,20887.0,5756.0,4.3,50.0,23.0,31.0,39.0,21.0,71.0,11.0,1.0,12.0,10.0,54.5,2021-2022,Lyon,Ligue 1
12,Jérôme Boateng,de GER,DF,32.0,24,19,1622.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.3,0.3,1.7,0.02,,,,,,,,5.0,3.0,60.0,0.0,17.9,991.0,1135.0,87.3,20956.0,8278.0,1.2,20.0,9.0,15.0,52.9,20.0,40.0,73.0,0.0,18.0,7.0,72.0,2021-2022,Lyon,Ligue 1
13,Damien Da Silva,fr FRA,DF,33.0,17,13,1126.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.3,0.3,0.5,0.03,,,,,,,,12.0,1.0,8.3,0.0,10.7,786.0,896.0,87.7,15979.0,5409.0,0.5,13.0,5.0,9.0,55.6,22.0,35.0,53.0,1.0,35.0,16.0,68.6,2021-2022,Lyon,Ligue 1
14,Henrique,br BRA,DF,27.0,18,12,1105.0,12.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,0.4,0.06,,,,,,,,5.0,0.0,0.0,0.0,15.5,689.0,796.0,86.6,9739.0,2665.0,1.2,13.0,5.0,7.0,31.3,22.0,35.0,14.0,0.0,18.0,13.0,58.1,2021-2022,Lyon,Ligue 1
15,Jason Denayer,be BEL,DF,26.0,15,12,1002.0,11.1,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.6,1.6,0.0,0.15,,,,,,,,6.0,4.0,66.7,0.5,7.7,690.0,738.0,93.5,13534.0,4733.0,0.1,11.0,6.0,4.0,85.7,16.0,27.0,52.0,0.0,16.0,22.0,42.1,2021-2022,Lyon,Ligue 1
16,Romain Faivre,fr FRA,"FW,MF",23.0,14,9,889.0,9.9,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.8,1.8,2.3,0.18,,,,,,,,20.0,6.0,30.0,0.15,18.4,492.0,597.0,82.4,7686.0,2472.0,2.5,10.0,4.0,4.0,30.8,3.0,13.0,2.0,0.0,2.0,1.0,66.7,2021-2022,Lyon,Ligue 1
17,Xherdan Shaqiri,ch SUI,"FW,MF",29.0,11,9,679.0,7.5,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.6,0.6,1.7,0.08,,,,,,,,13.0,5.0,38.5,0.15,20.3,259.0,349.0,74.2,4241.0,1278.0,2.3,7.0,2.0,3.0,20.0,2.0,9.0,2.0,0.0,1.0,0.0,100.0,2021-2022,Lyon,Ligue 1
18,Tanguy Ndombele,fr FRA,MF,24.0,11,7,701.0,7.8,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,1.7,0.03,,,,,,,,5.0,0.0,0.0,0.0,24.7,466.0,525.0,88.8,7598.0,2499.0,1.5,25.0,12.0,14.0,63.2,3.0,28.0,6.0,2.0,6.0,4.0,60.0,2021-2022,Lyon,Ligue 1
19,Tetê,br BRA,"FW,MF",21.0,9,7,583.0,6.5,2.0,5.0,7.0,2.0,0.0,0.0,1.0,0.0,2.3,2.3,2.3,0.35,,,,,,,,17.0,7.0,41.2,0.12,16.1,189.0,242.0,78.1,3151.0,867.0,1.8,10.0,3.0,5.0,23.1,3.0,13.0,1.0,0.0,4.0,6.0,40.0,2021-2022,Lyon,Ligue 1
20,Islam Slimani,dz ALG,FW,33.0,12,6,573.0,6.4,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.9,1.9,0.7,0.29,,,,,,,,12.0,4.0,33.3,0.08,11.5,144.0,186.0,77.4,1864.0,245.0,0.5,3.0,1.0,2.0,16.7,2.0,5.0,5.0,0.0,11.0,10.0,52.4,2021-2022,Lyon,Ligue 1
21,Sinaly Diomande,ci CIV,DF,20.0,11,5,579.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.04,,,,,,,,3.0,0.0,0.0,0.0,10.3,436.0,477.0,91.4,9306.0,3418.0,0.1,6.0,5.0,3.0,83.3,12.0,18.0,26.0,0.0,16.0,5.0,76.2,2021-2022,Lyon,Ligue 1
22,Julian Pollersbeck,de GER,GK,26.0,6,4,436.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,19.0,92.0,0.0,1.0,25.0,0.0,0.0,,,,149.0,174.0,85.6,3354.0,2336.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,,2021-2022,Lyon,Ligue 1
23,Tino Kadewere,zw ZIM,FW,25.0,15,3,506.0,5.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.5,2.5,1.1,0.45,,,,,,,,18.0,7.0,38.9,0.06,13.1,133.0,164.0,81.1,1723.0,361.0,0.8,7.0,4.0,5.0,30.8,4.0,11.0,1.0,1.0,6.0,12.0,33.3,2021-2022,Lyon,Ligue 1
24,Rayan Cherki,fr FRA,"FW,MF",17.0,16,3,440.0,4.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.7,0.12,,,,,,,,14.0,3.0,21.4,0.0,21.2,196.0,262.0,74.8,2933.0,766.0,0.7,6.0,4.0,2.0,44.4,1.0,7.0,0.0,0.0,1.0,4.0,20.0,2021-2022,Lyon,Ligue 1
25,Bradley Barcola,fr FRA,"FW,MF",18.0,11,2,263.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.6,0.11,,,,,,,,5.0,2.0,40.0,0.0,13.0,57.0,81.0,70.4,759.0,237.0,1.0,7.0,1.0,4.0,12.5,2.0,9.0,1.0,0.0,5.0,5.0,50.0,2021-2022,Lyon,Ligue 1
26,Marcelo,br BRA,DF,34.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02,,,,,,,,2.0,0.0,0.0,0.0,15.3,152.0,168.0,90.5,2765.0,843.0,0.0,4.0,4.0,3.0,66.7,4.0,8.0,10.0,0.0,14.0,6.0,70.0,2021-2022,Lyon,Ligue 1
27,Jeff Reine-Adélaïde,fr FRA,"MF,DF",23.0,10,1,198.0,2.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.9,0.08,,,,,,,,3.0,1.0,33.3,0.0,22.5,139.0,167.0,83.2,2125.0,627.0,0.8,5.0,4.0,3.0,80.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,2021-2022,Lyon,Ligue 1
28,Maxwel Cornet,ci CIV,DF,24.0,1,1,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,33.0,40.0,82.5,497.0,139.0,0.1,3.0,3.0,1.0,75.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,2021-2022,Lyon,Ligue 1
29,Habib Keita,ml MLI,"MF,FW",19.0,3,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,2.07,,,,,,,,2.0,2.0,100.0,0.0,19.3,6.0,6.0,100.0,91.0,17.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2021-2022,Lyon,Ligue 1
30,Malcolm Barcola,tg TOG,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lyon,Ligue 1
31,Noam Bonnet,fr FRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lyon,Ligue 1
32,Kayne Bonnevie,fr FRA,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lyon,Ligue 1
33,Irvyn Lomami,fr FRA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lyon,Ligue 1
34,Gael Nsombi,fr FRA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lyon,Ligue 1
35,Florent da Silva,fr FRA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Lyon,Ligue 1
