,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,Penalty_Kicks_Made,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG.1,GA,SoTA,Saves,Save%,PK_Save%,CS,CS%,Sh,SoT,SoT%,G/Sh,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,xA,Tkl,Challenges_Tkl,TklW,Tkl%,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Season,Team,Competition
34,Denis Stojković,rs SRB,FW,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Torino,Seria A
35,Matt Garbett,nz NZL,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Torino,Seria A
36,Simone Edera,it ITA,MF,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Torino,Seria A
37,Andrei Anton,it ITA,DF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Torino,Seria A
38,Samuele Angori,it ITA,DF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Torino,Seria A
39,Alberto Milan,it ITA,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Torino,Seria A
0,Andrea Consigli,it ITA,GK,34,37,37,3322.0,36.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,63.0,171.0,108.0,67.8,11.1,3.0,8.1,0.0,0.0,,,,1161.0,1469.0,79.0,29559.0,19668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,7.0,1.0,87.5,2021-2022,Sassuolo,Seria A
1,Gian Marco Ferrari,it ITA,DF,29,38,37,3304.0,36.7,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,1.8,1.8,0.5,0.05,,,,,,,,25.0,10.0,40.0,0.04,12.0,2028.0,2259.0,89.8,37880.0,14982.0,0.6,16.0,10.0,12.0,43.5,43.0,59.0,114.0,2.0,79.0,43.0,64.8,2021-2022,Sassuolo,Seria A
2,Maxime Lopez,fr FRA,MF,23,37,34,3072.0,34.1,2.0,1.0,3.0,2.0,0.0,0.0,14.0,0.0,1.5,1.5,2.4,0.05,,,,,,,,16.0,6.0,37.5,0.13,22.6,2357.0,2599.0,90.7,36504.0,12683.0,2.0,69.0,35.0,38.0,40.2,43.0,111.0,38.0,1.0,7.0,6.0,53.8,2021-2022,Sassuolo,Seria A
3,Giacomo Raspadori,it ITA,"MF,FW",21,38,34,2920.0,32.4,10.0,4.0,14.0,10.0,0.0,0.0,9.0,1.0,7.2,7.2,3.7,0.24,,,,,,,,78.0,29.0,37.2,0.13,17.9,814.0,1045.0,77.9,12449.0,2236.0,3.7,29.0,11.0,20.0,28.9,11.0,38.0,11.0,0.0,9.0,18.0,33.3,2021-2022,Sassuolo,Seria A
4,Davide Frattesi,it ITA,MF,21,38,35,2894.0,32.2,4.0,3.0,7.0,4.0,0.0,0.0,6.0,0.0,5.9,5.9,3.6,0.19,,,,,,,,68.0,21.0,30.9,0.06,17.3,1035.0,1249.0,82.9,15946.0,3992.0,2.1,46.0,26.0,16.0,50.0,30.0,75.0,62.0,1.0,26.0,40.0,39.4,2021-2022,Sassuolo,Seria A
5,Domenico Berardi,it ITA,FW,26,34,34,2877.0,32.0,15.0,14.0,29.0,9.0,6.0,6.0,9.0,0.0,11.3,6.5,8.7,0.21,,,,,,,,107.0,41.0,38.3,0.08,21.6,996.0,1402.0,71.0,18710.0,5463.0,7.6,32.0,15.0,20.0,26.3,31.0,63.0,23.0,0.0,18.0,18.0,50.0,2021-2022,Sassuolo,Seria A
6,Gianluca Scamacca,it ITA,FW,22,38,27,2304.0,25.6,16.0,1.0,17.0,15.0,1.0,1.0,7.0,0.0,11.0,10.2,1.9,0.43,,,,,,,,87.0,36.0,41.4,0.17,17.4,399.0,550.0,72.5,5604.0,916.0,1.0,19.0,5.0,14.0,23.8,5.0,24.0,22.0,1.0,51.0,39.0,56.7,2021-2022,Sassuolo,Seria A
7,Vlad Chiricheș,ro ROU,DF,31,29,27,2300.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.0,0.02,,,,,,,,9.0,2.0,22.2,0.0,16.0,1224.0,1342.0,91.2,22910.0,7639.0,0.3,28.0,10.0,15.0,47.6,41.0,69.0,71.0,4.0,34.0,53.0,39.1,2021-2022,Sassuolo,Seria A
8,Mert Müldür,tr TUR,DF,22,33,25,2181.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.5,0.5,1.1,0.02,,,,,,,,9.0,4.0,44.4,0.0,22.2,957.0,1203.0,79.6,14816.0,6196.0,1.7,52.0,27.0,35.0,55.1,28.0,76.0,44.0,1.0,9.0,20.0,31.0,2021-2022,Sassuolo,Seria A
9,Giorgos Kyriakopoulos,gr GRE,"DF,FW",25,31,24,2138.0,23.8,0.0,5.0,5.0,0.0,0.0,0.0,6.0,1.0,1.1,1.1,4.5,0.05,,,,,,,,33.0,12.0,36.4,0.0,23.2,1045.0,1282.0,81.5,16080.0,6013.0,2.7,30.0,19.0,15.0,50.0,15.0,41.0,52.0,0.0,17.0,19.0,47.2,2021-2022,Sassuolo,Seria A
10,Hamed Junior Traorè,ci CIV,"FW,MF",21,32,22,1833.0,20.4,8.0,2.0,10.0,8.0,0.0,0.0,4.0,0.0,5.7,5.7,3.5,0.29,,,,,,,,54.0,24.0,44.4,0.15,16.4,646.0,832.0,77.6,10203.0,3121.0,3.2,32.0,10.0,19.0,21.7,12.0,44.0,6.0,1.0,4.0,10.0,28.6,2021-2022,Sassuolo,Seria A
11,Rogério,br BRA,DF,23,24,20,1819.0,20.2,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,1.9,0.02,,,,,,,,14.0,4.0,28.6,0.0,23.4,921.0,1131.0,81.4,14979.0,4524.0,1.8,21.0,15.0,13.0,68.2,19.0,39.0,42.0,1.0,10.0,15.0,40.0,2021-2022,Sassuolo,Seria A
12,Grégoire Defrel,mq MTQ,FW,30,40,12,1484.0,16.5,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,4.0,4.0,1.6,0.26,,,,,,,,29.0,11.0,37.9,0.07,13.8,330.0,386.0,85.5,4015.0,629.0,1.2,15.0,6.0,9.0,37.5,4.0,19.0,11.0,0.0,9.0,36.0,20.0,2021-2022,Sassuolo,Seria A
13,Jeremy Toljan,de GER,DF,26,20,15,1399.0,15.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,1.3,0.0,,,,,,,,3.0,1.0,33.3,0.0,22.4,741.0,845.0,87.7,11260.0,3376.0,1.2,18.0,13.0,10.0,65.0,12.0,30.0,41.0,0.0,9.0,13.0,40.9,2021-2022,Sassuolo,Seria A
14,Kaan Ayhan,tr TUR,DF,26,24,15,1399.0,15.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.3,0.3,0.0,0.02,,,,,,,,5.0,1.0,20.0,0.2,16.9,790.0,871.0,90.7,15101.0,6145.0,0.3,20.0,7.0,12.0,46.7,13.0,33.0,57.0,0.0,24.0,34.0,41.4,2021-2022,Sassuolo,Seria A
15,Matheus Henrique,br BRA,MF,23,26,10,1110.0,12.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.8,0.03,,,,,,,,8.0,0.0,0.0,0.0,30.9,545.0,606.0,89.9,8330.0,2228.0,0.9,10.0,6.0,3.0,25.0,7.0,17.0,12.0,1.0,4.0,7.0,36.4,2021-2022,Sassuolo,Seria A
16,Filip Đuričić,rs SRB,"MF,FW",29,12,9,671.0,7.5,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.6,0.27,,,,,,,,17.0,6.0,35.3,0.12,17.8,179.0,224.0,79.9,2580.0,765.0,1.8,13.0,5.0,10.0,38.5,4.0,17.0,1.0,0.0,3.0,5.0,37.5,2021-2022,Sassuolo,Seria A
17,Jeremie Boga,ci CIV,"FW,MF",24,12,8,670.0,7.4,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.13,,,,,,,,15.0,5.0,33.3,0.0,20.2,216.0,266.0,81.2,2738.0,478.0,0.7,7.0,2.0,4.0,66.7,2.0,9.0,1.0,1.0,2.0,5.0,28.6,2021-2022,Sassuolo,Seria A
18,Abdou Harroui,nl NED,MF,23,24,5,614.0,6.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,0.2,0.1,,,,,,,,17.0,3.0,17.6,0.06,21.6,252.0,292.0,86.3,4112.0,836.0,0.1,11.0,8.0,5.0,72.7,5.0,15.0,5.0,0.0,6.0,9.0,40.0,2021-2022,Sassuolo,Seria A
19,Ruan,br BRA,DF,22,12,2,394.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,,,,,,,,0.0,0.0,,,,84.0,110.0,76.4,1194.0,609.0,0.0,7.0,3.0,4.0,75.0,5.0,9.0,24.0,1.0,7.0,8.0,46.7,2021-2022,Sassuolo,Seria A
20,Francesco Magnanelli,it ITA,MF,36,13,3,316.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02,,,,,,,,2.0,0.0,0.0,0.0,28.9,228.0,255.0,89.4,3913.0,1045.0,0.1,5.0,1.0,4.0,11.1,1.0,6.0,3.0,0.0,3.0,3.0,50.0,2021-2022,Sassuolo,Seria A
21,Gianluca Pegolo,it ITA,GK,40,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,14.0,73.7,,1.0,33.3,0.0,0.0,,,,28.0,34.0,82.4,631.0,426.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,2021-2022,Sassuolo,Seria A
22,Francesco Caputo,it ITA,FW,33,2,2,156.0,1.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,0.4,0.52,,,,,,,,4.0,0.0,0.0,0.0,12.3,28.0,36.0,77.8,328.0,29.0,0.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,66.7,2021-2022,Sassuolo,Seria A
23,Emil Ceide,no NOR,"FW,MF",19,7,0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,11.0,26.0,42.3,112.0,23.0,0.0,1.0,1.0,1.0,50.0,0.0,1.0,0.0,0.0,2.0,1.0,66.7,2021-2022,Sassuolo,Seria A
24,Federico Peluso,it ITA,DF,37,3,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,3.0,3.0,100.0,33.0,23.0,0.0,1.0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,,2021-2022,Sassuolo,Seria A
25,Brian Oddei,it ITA,FW,18,2,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.66,,,,,,,,1.0,0.0,0.0,0.0,12.5,5.0,5.0,100.0,45.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021-2022,Sassuolo,Seria A
26,Giacomo Satalino,it ITA,GK,22,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,,0.0,,0.0,0.0,,,,1.0,1.0,100.0,22.0,22.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021-2022,Sassuolo,Seria A
27,Luigi Samele,it ITA,FW,19,2,0,5.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,0.0,0.0,,,,2.0,3.0,66.7,16.0,3.0,0.2,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,100.0,2021-2022,Sassuolo,Seria A
28,Edoardo Goldaniga,it ITA,"DF,MF",27,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,1.0,1.0,100.0,20.0,19.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021-2022,Sassuolo,Seria A
29,Asan Mata,al ALB,MF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Sassuolo,Seria A
30,Filippo Romagna,it ITA,DF,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Sassuolo,Seria A
31,Yeferson Paz,co COL,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Sassuolo,Seria A
32,Salim Abubakar,ne NIG,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Sassuolo,Seria A
33,Lukáš Haraslín,sk SVK,"FW,MF",25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Sassuolo,Seria A
34,Christian Aucelli,it ITA,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Sassuolo,Seria A
35,Gioele Zacchi,it ITA,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Sassuolo,Seria A
36,Edoardo Pieragnolo,it ITA,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Sassuolo,Seria A
37,Samuele Vitale,it ITA,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Sassuolo,Seria A
38,Riccardo Ciervo,it ITA,FW,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Sassuolo,Seria A
39,Justin Kumi,it ITA,MF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Sassuolo,Seria A
0,Marco Silvestri,it ITA,GK,30,37,37,3360.0,37.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,150.0,99.0,68.7,0.0,7.0,18.9,0.0,0.0,,,,642.0,942.0,68.2,18568.0,14841.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,1.0,7.0,0.0,100.0,2021-2022,Udinese,Seria A
1,Rodrigo Becão,br BRA,DF,25,36,36,3250.0,36.1,2.0,1.0,3.0,2.0,0.0,0.0,11.0,0.0,1.0,1.0,0.6,0.03,,,,,,,,19.0,5.0,26.3,0.11,13.5,1117.0,1428.0,78.2,18775.0,7448.0,0.7,81.0,34.0,51.0,56.7,44.0,123.0,89.0,3.0,63.0,32.0,66.3,2021-2022,Udinese,Seria A
2,Walace,br BRA,MF,26,38,35,3150.0,35.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.5,1.5,1.8,0.04,,,,,,,,49.0,12.0,24.5,0.02,25.7,1373.0,1661.0,82.7,24047.0,7652.0,1.7,83.0,50.0,51.0,44.2,60.0,137.0,32.0,1.0,20.0,23.0,46.5,2021-2022,Udinese,Seria A
3,Nahuel Molina,ar ARG,DF,23,37,32,2773.0,30.8,8.0,2.0,10.0,8.0,0.0,0.0,7.0,1.0,3.8,3.8,3.7,0.13,,,,,,,,46.0,17.0,37.0,0.17,20.5,860.0,1228.0,70.0,13692.0,5664.0,3.6,41.0,16.0,26.0,33.3,23.0,63.0,44.0,2.0,10.0,19.0,34.5,2021-2022,Udinese,Seria A
4,Destiny Udogie,it ITA,DF,18,37,31,2687.0,29.9,5.0,3.0,8.0,5.0,0.0,0.0,4.0,0.0,4.4,4.4,2.3,0.16,,,,,,,,28.0,12.0,42.9,0.18,13.2,701.0,888.0,78.9,9566.0,3597.0,1.3,64.0,33.0,45.0,55.0,30.0,91.0,42.0,0.0,27.0,28.0,49.1,2021-2022,Udinese,Seria A
5,Gerard Deulofeu,es ESP,"FW,MF",27,35,31,2639.0,29.3,13.0,5.0,18.0,12.0,1.0,1.0,9.0,0.0,6.9,6.1,7.2,0.21,,,,,,,,77.0,33.0,42.9,0.16,17.8,756.0,1089.0,69.4,11726.0,4368.0,7.8,11.0,7.0,6.0,24.1,9.0,20.0,4.0,0.0,2.0,17.0,10.5,2021-2022,Udinese,Seria A
6,Jean-Victor Makengo,fr FRA,MF,23,36,28,2502.0,27.8,1.0,3.0,4.0,1.0,0.0,0.0,7.0,1.0,3.0,3.0,2.2,0.11,,,,,,,,33.0,10.0,30.3,0.03,21.2,702.0,843.0,83.3,10197.0,2658.0,1.3,30.0,15.0,22.0,51.7,19.0,49.0,17.0,0.0,10.0,24.0,29.4,2021-2022,Udinese,Seria A
7,Beto,gw GNB,FW,23,29,24,2227.0,24.7,11.0,0.0,11.0,11.0,0.0,0.0,1.0,0.0,12.7,12.7,1.8,0.53,,,,,,,,67.0,27.0,40.3,0.16,13.5,247.0,362.0,68.2,3463.0,584.0,0.9,21.0,9.0,6.0,47.4,6.0,26.0,25.0,1.0,73.0,123.0,37.2,2021-2022,Udinese,Seria A
8,Bram Nuytinck,nl NED,DF,31,29,24,2136.0,23.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.2,1.2,0.3,0.05,,,,,,,,10.0,3.0,30.0,0.1,8.9,781.0,937.0,83.4,15612.0,5968.0,0.1,38.0,15.0,25.0,44.1,23.0,60.0,101.0,0.0,33.0,29.0,53.2,2021-2022,Udinese,Seria A
9,Nehuén Pérez,ar ARG,DF,21,22,21,1889.0,21.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,1.1,1.1,0.6,0.06,,,,,,,,10.0,1.0,10.0,0.0,10.5,593.0,774.0,76.6,10904.0,4448.0,0.5,44.0,16.0,23.0,64.0,24.0,65.0,47.0,0.0,28.0,36.0,43.8,2021-2022,Udinese,Seria A
10,Roberto Pereyra,ar ARG,"MF,FW",30,25,23,1852.0,20.6,5.0,6.0,11.0,4.0,1.0,2.0,10.0,1.0,4.7,3.1,4.4,0.16,,,,,,,,30.0,8.0,26.7,0.13,17.2,718.0,842.0,85.3,10354.0,2860.0,3.3,18.0,7.0,12.0,30.4,12.0,30.0,11.0,0.0,1.0,12.0,7.7,2021-2022,Udinese,Seria A
11,Tolgay Arslan,de GER,MF,30,33,22,1760.0,19.6,1.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,1.2,1.2,1.5,0.06,,,,,,,,24.0,9.0,37.5,0.04,22.8,532.0,677.0,78.6,8981.0,2491.0,1.1,35.0,19.0,21.0,38.0,14.0,48.0,23.0,1.0,6.0,8.0,42.9,2021-2022,Udinese,Seria A
12,Samir Santos,br BRA,DF,26,19,19,1568.0,17.4,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,0.1,0.05,,,,,,,,8.0,4.0,50.0,0.0,12.8,535.0,688.0,77.8,9395.0,3682.0,0.1,36.0,15.0,17.0,60.0,48.0,78.0,62.0,0.0,40.0,17.0,70.2,2021-2022,Udinese,Seria A
13,Ignacio Pussetto,ar ARG,"FW,MF",25,31,14,1442.0,16.0,6.0,4.0,10.0,5.0,1.0,1.0,5.0,0.0,3.8,3.0,2.0,0.23,,,,,,,,40.0,17.0,42.5,0.13,17.6,195.0,292.0,66.8,2873.0,707.0,1.1,17.0,2.0,13.0,20.0,5.0,21.0,13.0,0.0,31.0,51.0,37.8,2021-2022,Udinese,Seria A
14,Pablo Marí,es ESP,DF,27,15,15,1341.0,14.9,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.7,0.7,0.7,0.04,,,,,,,,10.0,5.0,50.0,0.2,11.5,441.0,621.0,71.0,9269.0,4255.0,0.4,16.0,8.0,8.0,50.0,21.0,37.0,72.0,0.0,43.0,22.0,66.2,2021-2022,Udinese,Seria A
15,Isaac Success,ng NGA,"FW,MF",25,24,13,1067.0,11.9,3.0,8.0,11.0,2.0,1.0,1.0,1.0,1.0,2.1,2.1,3.3,0.21,,,,,,,,31.0,14.0,45.2,0.06,17.3,173.0,277.0,62.5,2668.0,709.0,2.5,5.0,1.0,3.0,20.0,3.0,7.0,6.0,0.0,16.0,36.0,30.8,2021-2022,Udinese,Seria A
16,Brandon Soppy,fr FRA,"DF,MF",19,30,9,987.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,0.2,0.05,,,,,,,,6.0,2.0,33.3,0.0,12.0,167.0,236.0,70.8,2349.0,827.0,0.2,20.0,11.0,13.0,68.8,7.0,25.0,9.0,1.0,6.0,13.0,31.6,2021-2022,Udinese,Seria A
17,Marvin Zeegelaar,nl NED,DF,30,16,8,853.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.0,0.02,,,,,,,,4.0,0.0,0.0,0.0,12.5,246.0,319.0,77.1,4120.0,1846.0,0.1,15.0,5.0,12.0,35.7,14.0,27.0,22.0,1.0,13.0,7.0,65.0,2021-2022,Udinese,Seria A
18,Mato Jajalo,ba BIH,MF,33,24,8,769.0,8.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.8,0.05,,,,,,,,5.0,0.0,0.0,0.0,21.7,252.0,318.0,79.2,4139.0,1374.0,0.6,24.0,11.0,16.0,47.8,13.0,35.0,5.0,0.0,6.0,11.0,35.3,2021-2022,Udinese,Seria A
19,Jens Stryger Larsen,dk DEN,DF,30,12,9,742.0,8.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.8,0.07,,,,,,,,11.0,5.0,45.5,0.0,18.6,206.0,277.0,74.4,3033.0,1281.0,0.6,5.0,2.0,3.0,66.7,4.0,9.0,17.0,0.0,4.0,6.0,40.0,2021-2022,Udinese,Seria A
20,Lazar Samardzic,rs SRB,"MF,FW",19,24,3,700.0,7.8,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,0.19,,,,,,,,26.0,7.0,26.9,0.08,24.0,200.0,258.0,77.5,3372.0,1147.0,1.3,13.0,7.0,12.0,26.9,3.0,15.0,2.0,0.0,6.0,5.0,54.5,2021-2022,Udinese,Seria A
21,Daniele Padelli,it ITA,GK,35,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,16.0,66.7,,2.0,50.0,0.0,0.0,,,,78.0,111.0,70.3,1695.0,1200.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,1.0,0.0,100.0,2021-2022,Udinese,Seria A
22,Sebastien De Maio,fr FRA,DF,34,4,3,302.0,3.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,,,,,,,,1.0,1.0,100.0,1.0,,55.0,74.0,74.3,1121.0,585.0,0.0,5.0,1.0,2.0,11.1,5.0,6.0,9.0,0.0,2.0,3.0,40.0,2021-2022,Udinese,Seria A
23,Ilija Nestorovski,mk MKD,FW,31,9,1,227.0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.9,0.38,,,,,,,,6.0,1.0,16.7,0.17,13.6,44.0,62.0,71.0,668.0,238.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,8.0,27.3,2021-2022,Udinese,Seria A
24,Fernando Forestieri,it ITA,"FW,MF",31,6,0,105.0,1.2,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.1,1.1,0.0,1.75,,,,,,,,5.0,4.0,80.0,0.4,14.1,18.0,24.0,75.0,224.0,91.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2021-2022,Udinese,Seria A
25,Cristo González,es ESP,"FW,MF",23,1,1,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,2021-2022,Udinese,Seria A
26,Stefano Okaka,it ITA,FW,31,3,0,45.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.14,,,,,,,,1.0,0.0,0.0,0.0,15.0,4.0,5.0,80.0,49.0,12.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2021-2022,Udinese,Seria A
27,Simone Pafundi,it ITA,FW,15,1,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.26,,,,,,,,1.0,1.0,100.0,0.0,21.5,10.0,12.0,83.3,135.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-2022,Udinese,Seria A
28,Filip Benković,hr CRO,"DF,FW",24,2,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.73,,,,,,,,1.0,1.0,100.0,0.0,9.5,4.0,5.0,80.0,63.0,15.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,66.7,2021-2022,Udinese,Seria A
29,Riccardo Pinzi,it ITA,FW,17,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021-2022,Udinese,Seria A
30,Riccardo Castagnaviz,it ITA,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Udinese,Seria A
31,Edoardo Piana,it ITA,GK,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Udinese,Seria A
32,Simone Ianesi,it ITA,FW,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Udinese,Seria A
33,Manuel Gasparini,it ITA,GK,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Udinese,Seria A
34,Marco Ballarini,it ITA,MF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Udinese,Seria A
35,Simone Scuffet,it ITA,GK,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Udinese,Seria A
36,Jacopo Fedrizzi,it ITA,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Udinese,Seria A
37,Antonio Santurro,do DOM,GK,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Udinese,Seria A
38,Lorenzo Codutti,it ITA,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Udinese,Seria A
