,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,Penalty_Kicks_Made,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG.1,GA,SoTA,Saves,Save%,PK_Save%,CS,CS%,Sh,SoT,SoT%,G/Sh,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,xA,Tkl,Challenges_Tkl,TklW,Tkl%,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Season,Team,Competition
6,Timo Becker,de GER,DF,23.0,20,18,1640.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.4,0.01,,,,,,,,5.0,1.0,20.0,0.0,19.7,593.0,788.0,75.3,10248.0,3492.0,0.3,34.0,16.0,23.0,64.0,22.0,56.0,58.0,0.0,19.0,25.0,43.2,2020-2021,Schalke 04,Bundesliga
7,Mark Uth,de GER,"FW,MF",28.0,20,18,1494.0,16.6,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,3.2,3.2,1.9,0.19,,,,,,,,35.0,10.0,28.6,0.09,20.3,409.0,562.0,72.8,7311.0,1840.0,1.7,25.0,5.0,13.0,21.7,5.0,30.0,10.0,0.0,7.0,12.0,36.8,2020-2021,Schalke 04,Bundesliga
8,Sead Kolašinac,ba BIH,"DF,MF",27.0,17,16,1426.0,15.8,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.3,0.3,1.4,0.02,,,,,,,,6.0,1.0,16.7,0.17,15.1,583.0,738.0,79.0,8755.0,3095.0,0.9,20.0,8.0,17.0,44.4,20.0,40.0,17.0,0.0,14.0,21.0,40.0,2020-2021,Schalke 04,Bundesliga
9,Malick Thiaw,de GER,DF,18.0,19,15,1452.0,16.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.7,0.7,0.1,0.04,,,,,,,,8.0,4.0,50.0,0.13,9.3,613.0,764.0,80.2,11772.0,4068.0,0.1,42.0,15.0,27.0,57.7,33.0,75.0,70.0,0.0,36.0,33.0,52.2,2020-2021,Schalke 04,Bundesliga
10,Matthew Hoppe,us USA,FW,19.0,22,15,1305.0,14.5,6.0,1.0,7.0,6.0,0.0,0.0,3.0,0.0,3.8,3.8,0.8,0.26,,,,,,,,20.0,8.0,40.0,0.3,12.7,174.0,256.0,68.0,2168.0,365.0,0.7,6.0,2.0,6.0,16.7,4.0,10.0,15.0,0.0,22.0,67.0,24.7,2020-2021,Schalke 04,Bundesliga
11,Ozan Kabak,tr TUR,DF,20.0,14,14,1243.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.3,0.07,,,,,,,,12.0,0.0,0.0,0.0,14.2,604.0,688.0,87.8,11568.0,3935.0,0.5,17.0,6.0,9.0,46.2,13.0,30.0,57.0,0.0,57.0,15.0,79.2,2020-2021,Schalke 04,Bundesliga
12,Matija Nastasić,rs SRB,DF,27.0,15,14,1221.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.1,0.03,,,,,,,,7.0,2.0,28.6,0.0,12.5,578.0,674.0,85.8,12282.0,3983.0,0.1,11.0,9.0,7.0,56.3,26.0,37.0,51.0,1.0,21.0,18.0,53.8,2020-2021,Schalke 04,Bundesliga
13,Benito Raman,be BEL,"FW,MF",25.0,25,13,1246.0,13.8,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.3,2.2,1.2,0.16,,,,,,,,26.0,8.0,30.8,0.08,18.7,220.0,328.0,67.1,3751.0,1280.0,1.1,19.0,6.0,13.0,20.7,5.0,24.0,5.0,0.0,7.0,13.0,35.0,2020-2021,Schalke 04,Bundesliga
14,Salif Sané,sn SEN,DF,29.0,14,11,1071.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,1.1,0.03,,,,,,,,7.0,1.0,14.3,0.0,15.5,556.0,689.0,80.7,10733.0,3738.0,0.4,17.0,13.0,9.0,56.5,25.0,42.0,66.0,0.0,66.0,19.0,77.6,2020-2021,Schalke 04,Bundesliga
15,Shkodran Mustafi,de GER,DF,28.0,13,11,1037.0,11.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.05,,,,,,,,9.0,2.0,22.2,0.11,11.7,449.0,577.0,77.8,9985.0,3933.0,0.1,16.0,3.0,5.0,25.0,32.0,48.0,76.0,1.0,50.0,28.0,64.1,2020-2021,Schalke 04,Bundesliga
16,Frederik Rønnow,dk DEN,GK,27.0,11,10,945.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,67.0,45.0,70.1,0.0,1.0,10.0,0.0,0.0,,,,287.0,380.0,75.5,7393.0,4984.0,0.0,0.0,0.0,0.0,,1.0,1.0,9.0,1.0,3.0,0.0,100.0,2020-2021,Schalke 04,Bundesliga
17,Alessandro Schöpf,at AUT,"FW,MF",26.0,19,10,942.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.04,,,,,,,,10.0,1.0,10.0,0.0,21.7,279.0,350.0,79.7,3671.0,898.0,0.4,11.0,1.0,9.0,16.7,6.0,17.0,6.0,0.0,6.0,13.0,31.6,2020-2021,Schalke 04,Bundesliga
18,Gonçalo Paciência,pt POR,FW,25.0,15,9,749.0,8.3,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.6,1.6,1.1,0.19,,,,,,,,22.0,8.0,36.4,0.05,16.6,98.0,170.0,57.6,1449.0,308.0,1.2,8.0,4.0,3.0,25.0,1.0,9.0,3.0,0.0,19.0,41.0,31.7,2020-2021,Schalke 04,Bundesliga
19,Klaas-Jan Huntelaar,nl NED,FW,36.0,9,7,588.0,6.5,2.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,3.5,2.7,0.3,0.41,,,,,,,,12.0,5.0,41.7,0.17,13.7,106.0,137.0,77.4,1537.0,236.0,0.4,4.0,0.0,2.0,0.0,2.0,6.0,3.0,0.0,13.0,16.0,44.8,2020-2021,Schalke 04,Bundesliga
20,William,br BRA,"DF,FW",25.0,8,7,474.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.04,,,,,,,,4.0,1.0,25.0,0.0,22.0,135.0,237.0,57.0,2315.0,906.0,0.1,14.0,5.0,10.0,33.3,11.0,25.0,15.0,1.0,7.0,9.0,43.8,2020-2021,Schalke 04,Bundesliga
21,Nassim Boujellab,ma MAR,"MF,FW",21.0,12,6,605.0,6.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.6,1.6,0.2,0.23,,,,,,,,14.0,5.0,35.7,0.07,17.5,120.0,177.0,67.8,1581.0,439.0,0.5,13.0,2.0,9.0,16.7,7.0,20.0,9.0,0.0,12.0,24.0,33.3,2020-2021,Schalke 04,Bundesliga
22,Nabil Bentaleb,dz ALG,MF,25.0,9,6,548.0,6.1,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.8,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,231.0,285.0,81.1,3685.0,948.0,0.1,14.0,4.0,8.0,26.7,6.0,20.0,8.0,0.0,6.0,6.0,50.0,2020-2021,Schalke 04,Bundesliga
23,Kilian Ludewig,de GER,"DF,FW",20.0,6,6,520.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.0,,,,,,,,0.0,0.0,,,,213.0,292.0,72.9,3124.0,1388.0,0.3,16.0,8.0,6.0,32.0,3.0,19.0,14.0,0.0,6.0,2.0,75.0,2020-2021,Schalke 04,Bundesliga
24,Mehmet Aydin,de GER,DF,18.0,6,6,500.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,1.0,0.0,0.0,0.0,28.1,136.0,204.0,66.7,2017.0,775.0,0.5,15.0,4.0,7.0,40.0,6.0,21.0,16.0,0.0,13.0,13.0,50.0,2020-2021,Schalke 04,Bundesliga
25,Can Bozdogan,de GER,"MF,FW",19.0,14,5,651.0,7.2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.7,0.07,,,,,,,,8.0,2.0,25.0,0.0,23.5,156.0,215.0,72.6,2404.0,580.0,0.3,13.0,4.0,5.0,26.7,7.0,20.0,5.0,0.0,3.0,13.0,18.8,2020-2021,Schalke 04,Bundesliga
26,Florian Flick,de GER,MF,20.0,4,4,360.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.12,,,,,,,,1.0,1.0,100.0,1.0,12.3,73.0,95.0,76.8,1315.0,402.0,0.0,10.0,7.0,7.0,43.8,7.0,17.0,5.0,1.0,2.0,7.0,22.2,2020-2021,Schalke 04,Bundesliga
27,Kerim Calhanoglu,de GER,DF,17.0,4,4,296.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.02,,,,,,,,1.0,1.0,100.0,0.0,14.0,92.0,142.0,64.8,1474.0,459.0,0.0,3.0,0.0,3.0,0.0,7.0,10.0,6.0,0.0,2.0,3.0,40.0,2020-2021,Schalke 04,Bundesliga
28,Steven Skrzybski,de GER,"FW,DF",27.0,13,3,419.0,4.7,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.1,0.3,0.1,0.06,,,,,,,,7.0,1.0,14.3,0.0,23.1,74.0,124.0,59.7,1328.0,419.0,0.2,5.0,1.0,4.0,14.3,5.0,10.0,1.0,1.0,5.0,6.0,45.5,2020-2021,Schalke 04,Bundesliga
29,Blendi Idrizi,xk KVX,MF,22.0,3,3,238.0,2.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.3,0.08,,,,,,,,4.0,1.0,25.0,0.25,23.0,50.0,72.0,69.4,741.0,307.0,0.2,8.0,1.0,4.0,100.0,3.0,11.0,1.0,0.0,4.0,10.0,28.6,2020-2021,Schalke 04,Bundesliga
30,Rabbi Matondo,wls WAL,"FW,MF",19.0,3,3,220.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,,,,,,,,0.0,0.0,,,,34.0,41.0,82.9,534.0,59.0,0.1,3.0,2.0,2.0,66.7,1.0,4.0,1.0,0.0,1.0,2.0,33.3,2020-2021,Schalke 04,Bundesliga
31,Michael Langer,at AUT,GK,35.0,3,2,239.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,13.0,50.0,,0.0,0.0,0.0,0.0,,,,53.0,77.0,68.8,1487.0,1089.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,,2020-2021,Schalke 04,Bundesliga
32,Sebastian Rudy,de GER,DF,30.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,,,,,,,,1.0,0.0,0.0,0.0,28.3,87.0,131.0,66.4,1405.0,712.0,0.2,4.0,4.0,2.0,57.1,1.0,5.0,4.0,0.0,3.0,1.0,75.0,2020-2021,Schalke 04,Bundesliga
33,Vedad Ibišević,ba BIH,FW,35.0,4,1,156.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,0.1,0.65,,,,,,,,2.0,0.0,0.0,0.0,6.6,23.0,32.0,71.9,255.0,30.0,0.1,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,7.0,7.0,50.0,2020-2021,Schalke 04,Bundesliga
34,Hamza Mendyl,ma MAR,"FW,DF",22.0,3,1,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.09,,,,,,,,2.0,0.0,0.0,0.0,17.3,21.0,27.0,77.8,275.0,105.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,4.0,20.0,2020-2021,Schalke 04,Bundesliga
35,Ahmed Kutucu,tr TUR,"FW,MF",20.0,7,0,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.05,,,,,,,,1.0,0.0,0.0,0.0,17.7,23.0,35.0,65.7,291.0,22.0,0.0,1.0,1.0,0.0,50.0,0.0,1.0,0.0,0.0,2.0,5.0,28.6,2020-2021,Schalke 04,Bundesliga
36,Jan Luca Schuler,de GER,FW,21.0,2,0,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,,,,,,,,1.0,0.0,0.0,0.0,14.9,8.0,16.0,50.0,70.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,8.0,20.0,2020-2021,Schalke 04,Bundesliga
37,Henning Matriciani,de GER,DF,20.0,1,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,3.0,5.0,60.0,66.0,65.0,0.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,,2020-2021,Schalke 04,Bundesliga
38,Jimmy Kaparos,de GER,MF,18.0,1,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,2.0,2.0,100.0,32.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-2021,Schalke 04,Bundesliga
39,Mikail Maden,no NOR,FW,18.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,2.0,2.0,100.0,35.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020-2021,Schalke 04,Bundesliga
40,Levent Mercan,de GER,FW,19.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,1.0,1.0,100.0,28.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020-2021,Schalke 04,Bundesliga
41,Vasileios Pavlidis,gr GRE,FW,17.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,1.0,1.0,100.0,9.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020-2021,Schalke 04,Bundesliga
42,Sören Ahlers,de GER,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Schalke 04,Bundesliga
43,Brooklyn Ezeh,de GER,"DF,MF",19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Schalke 04,Bundesliga
44,Markus Schubert,de GER,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Schalke 04,Bundesliga
0,Manuel Neuer,de GER,GK,33.0,33,33,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,110.0,79.0,74.5,25.0,15.0,45.5,0.0,0.0,,,,1275.0,1449.0,88.0,29848.0,19847.0,0.0,2.0,2.0,1.0,50.0,0.0,2.0,15.0,4.0,8.0,0.0,100.0,2019-2020,Bayern Munich,Bundesliga
1,Joshua Kimmich,de GER,"MF,DF",24.0,33,32,2818.0,31.3,4.0,7.0,11.0,4.0,0.0,0.0,7.0,0.0,1.2,1.2,8.3,0.04,,,,,,,,26.0,13.0,50.0,0.15,24.9,2435.0,2870.0,84.8,45556.0,14452.0,11.2,52.0,22.0,29.0,40.0,29.0,81.0,29.0,0.0,26.0,29.0,47.3,2019-2020,Bayern Munich,Bundesliga
2,Benjamin Pavard,fr FRA,DF,23.0,32,31,2790.0,31.0,4.0,4.0,8.0,4.0,0.0,0.0,5.0,0.0,2.0,2.0,3.3,0.06,,,,,,,,23.0,7.0,30.4,0.17,15.4,2187.0,2512.0,87.1,35466.0,11674.0,4.6,34.0,16.0,22.0,57.1,52.0,86.0,60.0,0.0,72.0,36.0,66.7,2019-2020,Bayern Munich,Bundesliga
3,Robert Lewandowski,pl POL,FW,30.0,31,31,2759.0,30.7,34.0,4.0,38.0,29.0,5.0,5.0,5.0,0.0,30.7,26.8,6.6,0.87,,,,,,,,133.0,62.0,46.6,0.22,13.4,571.0,796.0,71.7,7709.0,1626.0,7.1,18.0,3.0,9.0,20.0,7.0,25.0,13.0,0.0,59.0,52.0,53.2,2019-2020,Bayern Munich,Bundesliga
4,David Alaba,at AUT,DF,27.0,28,27,2498.0,27.8,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.4,0.03,,,,,,,,19.0,7.0,36.8,0.05,25.7,2263.0,2516.0,89.9,42080.0,14738.0,2.8,30.0,16.0,17.0,64.0,29.0,59.0,40.0,0.0,21.0,29.0,42.0,2019-2020,Bayern Munich,Bundesliga
5,Thomas Müller,de GER,"MF,FW",29.0,33,26,2255.0,25.1,8.0,21.0,29.0,8.0,0.0,0.0,5.0,0.0,8.7,8.7,14.8,0.35,,,,,,,,54.0,19.0,35.2,0.15,13.7,1012.0,1365.0,74.1,15671.0,4036.0,13.0,45.0,22.0,27.0,31.9,12.0,57.0,8.0,0.0,33.0,51.0,39.3,2019-2020,Bayern Munich,Bundesliga
6,Serge Gnabry,de GER,"FW,MF",24.0,31,26,2193.0,24.4,12.0,10.0,22.0,12.0,0.0,0.0,0.0,0.0,13.1,13.1,12.1,0.54,,,,,,,,95.0,40.0,42.1,0.13,15.6,886.0,1134.0,78.1,12151.0,2674.0,11.4,36.0,9.0,16.0,31.0,16.0,52.0,2.0,1.0,7.0,18.0,28.0,2019-2020,Bayern Munich,Bundesliga
7,Alphonso Davies,ca CAN,DF,18.0,29,24,2234.0,24.8,3.0,5.0,8.0,3.0,0.0,0.0,4.0,1.0,2.3,2.3,4.3,0.09,,,,,,,,12.0,5.0,41.7,0.25,19.2,1556.0,1818.0,85.6,22115.0,6305.0,3.8,70.0,38.0,43.0,65.5,31.0,101.0,51.0,0.0,30.0,26.0,53.6,2019-2020,Bayern Munich,Bundesliga
8,Jérôme Boateng,de GER,DF,30.0,24,23,1796.0,20.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,0.3,0.3,1.7,0.01,,,,,,,,6.0,2.0,33.3,0.0,25.1,1530.0,1718.0,89.1,32412.0,11163.0,1.5,21.0,11.0,14.0,50.0,33.0,54.0,58.0,1.0,38.0,18.0,67.9,2019-2020,Bayern Munich,Bundesliga
9,Thiago Alcántara,es ESP,MF,28.0,24,20,1771.0,19.7,3.0,0.0,3.0,3.0,0.0,0.0,7.0,0.0,2.4,2.4,0.9,0.12,,,,,,,,18.0,8.0,44.4,0.17,17.7,1632.0,1813.0,90.0,30503.0,8475.0,2.2,45.0,12.0,26.0,36.4,45.0,90.0,13.0,1.0,35.0,37.0,48.6,2019-2020,Bayern Munich,Bundesliga
10,Leon Goretzka,de GER,MF,24.0,24,17,1512.0,16.8,6.0,5.0,11.0,6.0,0.0,0.0,2.0,0.0,5.5,5.5,2.9,0.33,,,,,,,,39.0,15.0,38.5,0.15,17.7,789.0,923.0,85.5,12817.0,3045.0,2.7,28.0,10.0,15.0,31.3,24.0,52.0,8.0,0.0,30.0,29.0,50.8,2019-2020,Bayern Munich,Bundesliga
11,Kingsley Coman,fr FRA,"FW,MF",23.0,24,17,1505.0,16.7,4.0,3.0,7.0,4.0,0.0,0.0,2.0,0.0,4.7,4.7,4.8,0.28,,,,,,,,37.0,15.0,40.5,0.11,16.9,599.0,787.0,76.1,9217.0,1767.0,5.8,19.0,12.0,11.0,44.4,4.0,23.0,3.0,0.0,18.0,17.0,51.4,2019-2020,Bayern Munich,Bundesliga
12,Philippe Coutinho,br BRA,"MF,FW",27.0,23,15,1411.0,15.7,8.0,6.0,14.0,7.0,1.0,1.0,0.0,0.0,8.6,7.8,4.0,0.5,,,,,,,,57.0,26.0,45.6,0.12,19.1,691.0,857.0,80.6,10937.0,3134.0,3.4,21.0,2.0,15.0,15.4,6.0,27.0,0.0,0.0,4.0,11.0,26.7,2019-2020,Bayern Munich,Bundesliga
13,Ivan Perišić,hr CRO,"FW,MF",30.0,22,11,1206.0,13.4,4.0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,4.1,4.1,3.0,0.31,,,,,,,,40.0,12.0,30.0,0.1,14.6,448.0,638.0,70.2,6504.0,1593.0,3.7,16.0,8.0,12.0,24.2,4.0,20.0,8.0,0.0,20.0,8.0,71.4,2019-2020,Bayern Munich,Bundesliga
14,Lucas Hernández,fr FRA,DF,23.0,19,10,920.0,10.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,1.1,0.04,,,,,,,,3.0,1.0,33.3,0.0,19.6,714.0,814.0,87.7,12145.0,3798.0,1.0,18.0,9.0,9.0,60.0,15.0,33.0,17.0,0.0,16.0,8.0,66.7,2019-2020,Bayern Munich,Bundesliga
15,Niklas Süle,de GER,DF,23.0,8,8,641.0,7.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.6,0.08,,,,,,,,6.0,1.0,16.7,0.0,15.2,566.0,619.0,91.4,11847.0,4100.0,0.3,10.0,4.0,6.0,80.0,8.0,18.0,22.0,1.0,15.0,3.0,83.3,2019-2020,Bayern Munich,Bundesliga
16,Corentin Tolisso,fr FRA,MF,24.0,13,7,638.0,7.1,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.3,1.3,1.6,0.18,,,,,,,,15.0,3.0,20.0,0.07,15.9,493.0,555.0,88.8,8657.0,2488.0,2.3,9.0,1.0,4.0,11.1,4.0,13.0,2.0,1.0,8.0,5.0,61.5,2019-2020,Bayern Munich,Bundesliga
17,Javi Martínez,es ESP,"DF,MF",30.0,16,6,675.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,0.2,0.2,0.03,,,,,,,,1.0,0.0,0.0,0.0,3.6,544.0,599.0,90.8,10306.0,3356.0,0.8,16.0,9.0,12.0,81.8,18.0,34.0,30.0,0.0,32.0,10.0,76.2,2019-2020,Bayern Munich,Bundesliga
18,Mickaël Cuisance,fr FRA,"MF,FW",19.0,9,3,307.0,3.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.2,0.17,,,,,,,,12.0,1.0,8.3,0.08,22.7,155.0,193.0,80.3,2537.0,612.0,0.4,2.0,1.0,1.0,11.1,3.0,5.0,0.0,0.0,1.0,2.0,33.3,2019-2020,Bayern Munich,Bundesliga
19,Joshua Zirkzee,nl NED,FW,18.0,9,3,297.0,3.3,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.4,2.4,0.0,0.73,,,,,,,,11.0,6.0,54.5,0.36,13.3,58.0,76.0,76.3,602.0,115.0,0.5,5.0,2.0,2.0,50.0,1.0,6.0,0.0,0.0,3.0,7.0,30.0,2019-2020,Bayern Munich,Bundesliga
20,Álvaro Odriozola,es ESP,DF,23.0,3,2,152.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,,,,,,,,0.0,0.0,,,,90.0,108.0,83.3,1395.0,389.0,1.2,2.0,2.0,2.0,66.7,1.0,3.0,2.0,0.0,1.0,4.0,20.0,2019-2020,Bayern Munich,Bundesliga
21,Sven Ulreich,de GER,GK,30.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,66.7,,0.0,0.0,0.0,0.0,,,,44.0,52.0,84.6,923.0,654.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019-2020,Bayern Munich,Bundesliga
22,Sarpreet Singh,nz NZL,"FW,MF",20.0,2,1,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.11,,,,,,,,1.0,0.0,0.0,0.0,16.4,22.0,29.0,75.9,325.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,50.0,2019-2020,Bayern Munich,Bundesliga
23,Kwasi Okyere Wriedt,gh GHA,FW,25.0,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,,,,,,,,1.0,0.0,0.0,0.0,30.8,2.0,3.0,66.7,17.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019-2020,Bayern Munich,Bundesliga
24,Oliver Batista-Meier,de GER,MF,18.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,3.0,4.0,75.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2019-2020,Bayern Munich,Bundesliga
25,Leon Dajaku,de GER,"DF,MF",18.0,2,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,5.0,6.0,83.3,69.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2019-2020,Bayern Munich,Bundesliga
26,Chris Richards,us USA,DF,19.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,4.0,4.0,100.0,61.0,13.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2019-2020,Bayern Munich,Bundesliga
27,Renato Sanches,pt POR,MF,21.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,8.0,9.0,88.9,96.0,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019-2020,Bayern Munich,Bundesliga
28,Jamal Musiala,de GER,MF,16.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,5.0,6.0,83.3,56.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019-2020,Bayern Munich,Bundesliga
29,Jann-Fiete Arp,de GER,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020,Bayern Munich,Bundesliga
30,Lars Lukas Mai,de GER,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020,Bayern Munich,Bundesliga
31,Paul Will,de GER,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020,Bayern Munich,Bundesliga
32,Jeong Woo-yeong,kr KOR,"FW,MF",19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020,Bayern Munich,Bundesliga
